case_id,status,num_boundary_files,export_txt,saved_mph,time_seconds,message
063,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_063.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_063.mph,7.81,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
064,FAILED,0,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_064.txt,,28.96,"Exception:
	com.comsol.util.exceptions.FlException: The following feature has encountered a problem
Messages:
	以下特征遇到问题：
	- 特征: 稳态求解器 1 (sol1/s1)

	找不到解。

	达到最大分离式迭代次数。

	返回的解不收敛。

	没有返回所有参数步长。
"
065,FAILED,0,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_065.txt,,24.19,"Exception:
	com.comsol.util.exceptions.FlException: The following feature has encountered a problem
Messages:
	以下特征遇到问题：
	- 特征: 稳态求解器 1 (sol1/s1)

	找不到解。

	达到最大分离式迭代次数。

	返回的解不收敛。

	没有返回所有参数步长。
"
066,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_066.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_066.mph,8.06,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
067,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_067.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_067.mph,9.11,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
068,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_068.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_068.mph,9.49,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
069,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_069.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_069.mph,9.82,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
070,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_070.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_070.mph,10.28,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
071,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_071.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_071.mph,12.32,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
072,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_072.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_072.mph,12.40,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
073,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_073.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_073.mph,8.52,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
074,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_074.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_074.mph,8.18,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
075,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_075.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_075.mph,9.53,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
076,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_076.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_076.mph,10.37,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
077,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_077.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_077.mph,10.75,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
078,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_078.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_078.mph,11.00,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
079,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_079.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_079.mph,11.27,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 6, 7], spf=[1, 3, 6, 7] -> final=[1, 3, 7]; read_mode=api"
080,OK,11,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_080.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_080.mph,10.87,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
081,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_081.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_081.mph,9.88,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
082,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_082.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_082.mph,8.39,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
083,OK,11,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_083.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_083.mph,11.37,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
084,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_084.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_084.mph,9.60,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
085,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_085.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_085.mph,10.04,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
086,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_086.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_086.mph,9.68,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
087,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_087.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_087.mph,8.48,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
088,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_088.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_088.mph,10.53,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
089,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_089.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_089.mph,9.15,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
090,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_090.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_090.mph,8.84,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
091,OK,11,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_091.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_091.mph,12.46,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
092,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_092.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_092.mph,7.99,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
093,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_093.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_093.mph,8.75,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
094,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_094.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_094.mph,10.34,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
095,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_095.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_095.mph,10.59,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
096,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_096.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_096.mph,11.35,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
097,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_097.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_097.mph,7.93,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
098,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_098.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_098.mph,9.65,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
099,OK,12,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_099.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_099.mph,11.07,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
100,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_100.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_100.mph,23.90,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
101,OK,7,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_101.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_101.mph,10.85,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
102,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_102.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_102.mph,9.82,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
103,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_103.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_103.mph,9.29,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
104,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_104.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_104.mph,9.20,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
105,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_105.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_105.mph,8.94,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
106,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_106.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_106.mph,9.82,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
107,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_107.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_107.mph,9.41,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
108,OK,11,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_108.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_108.mph,10.23,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
109,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_109.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_109.mph,11.96,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
110,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_110.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_110.mph,8.78,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
111,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_111.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_111.mph,9.19,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
112,OK,8,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_112.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_112.mph,9.35,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
113,OK,10,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_113.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_113.mph,8.88,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
114,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_114.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_114.mph,7.36,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
115,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_115.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_115.mph,9.83,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
116,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_116.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_116.mph,9.00,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
117,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_117.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_117.mph,9.36,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
118,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_118.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_118.mph,11.30,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
119,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_119.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_119.mph,10.74,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
120,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_120.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_120.mph,10.15,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
121,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_121.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_121.mph,10.88,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
122,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_122.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_122.mph,8.12,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
123,OK,5,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_123.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_123.mph,9.52,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
124,OK,4,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_124.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_124.mph,8.44,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
125,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_125.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_125.mph,8.50,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
126,OK,3,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_126.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_126.mph,10.18,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
127,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_127.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_127.mph,9.16,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 4, 6], spf=[1, 3, 4, 6] -> final=[1, 3, 6]; read_mode=api"
128,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_128.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_128.mph,9.03,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 6, 7], spf=[1, 3, 6, 7] -> final=[1, 3, 7]; read_mode=api"
129,OK,9,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_129.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_129.mph,10.78,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
130,OK,6,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_130.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_130.mph,10.05,"完成；domain_action=FIXED；需要修正：mat2=[1, 3, 5, 10], spf=[1, 3, 5, 10] -> final=[1, 3, 10]; read_mode=api"
131,OK,2,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\模型结构导入comsol仿真温度场_131.txt,D:\Diff_Topo\开源\topodiff-Evaluate\1564dataset\3批量导入comsol再仿真\再仿真温度场\mph\模型结构导入comsol再仿真_131.mph,7.42,完成；domain_action=OK；当前 mat2/spf 域选择正确，无需修正; read_mode=api
