% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 26 2026, 08:59
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        压力
% Length unit:        m
% x                       y                        p (Pa)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 4.33996866055
0.0005 -0.0305 4.3609824937
0.0005 -0.0295 4.38668704415
0.0005 -0.0285 4.41422694241
0.0005 -0.0275 4.44241751609
0.0005 -0.0265 4.47060936815
0.0005 -0.0255 4.49821887876
0.0005 -0.0245 4.52468014939
0.0005 -0.0235 4.54951575276
0.0005 -0.0225 4.57238088836
0.0005 -0.0215 4.59271628577
0.0005 -0.0205 4.61058532529
0.0005 -0.0195 4.62531978897
0.0005 -0.0185 4.63727956225
0.0005 -0.0175 4.64608777592
0.0005 -0.0165 4.65187262427
0.0005 -0.0155 4.65455754478
0.0005 -0.0145 4.65373033955
0.0005 -0.0135 4.64934987852
0.0005 -0.0125 4.63993316873
0.0005 -0.0115 4.62566264655
0.0005 -0.0105 4.60723776716
0.0005 -0.0095 4.58994695964
0.0005 -0.0085 4.57769680988
0.0005 -0.0075 4.56842893127
0.0005 -0.0065 4.55822347469
0.0005 -0.0055 4.54770705974
0.0005 -0.0045 4.53902618222
0.0005 -0.0035 4.53151237544
0.0005 -0.0025 4.52049184402
0.0005 -0.0015 4.50880503686
0.0005 -0.0005 4.47268039376
0.0005 0.0005 4.3505673819
0.0005 0.0015 4.21224611119
0.0005 0.0025 4.20177760489
0.0005 0.0035 4.17488988321
0.0005 0.0045 4.13623893166
0.0005 0.0055 4.21345063718
0.0005 0.0065 4.49648659733
0.0005 0.0075 4.86155858958
0.0005 0.0085 5.09517814887
0.0005 0.0095 5.17529791935
0.0005 0.0105 5.19902343031
0.0005 0.0115 5.2192284882
0.0005 0.0125 5.23305045821
0.0005 0.0135 5.23773782822
0.0005 0.0145 5.22974013692
0.0005 0.0155 5.20618212273
0.0005 0.0165 5.15078332767
0.0005 0.0175 5.07141768251
0.0005 0.0185 4.98644856921
0.0005 0.0195 4.90655815451
0.0005 0.0205 4.8317886013
0.0005 0.0215 4.76214474405
0.0005 0.0225 4.6964476282
0.0005 0.0235 4.63487357873
0.0005 0.0245 4.57671157054
0.0005 0.0255 4.52170163503
0.0005 0.0265 4.46955818486
0.0005 0.0275 4.41980999889
0.0005 0.0285 4.37260574298
0.0005 0.0295 4.32757789721
0.0005 0.0305 4.28550420511
0.0005 0.0315 4.25076275304
0.0015 -0.0315 4.3194168577
0.0015 -0.0305 4.34214655248
0.0015 -0.0295 4.373216288
0.0015 -0.0285 4.40688056952
0.0015 -0.0275 4.44138683524
0.0015 -0.0265 4.47602042835
0.0015 -0.0255 4.51009424078
0.0015 -0.0245 4.5429080593
0.0015 -0.0235 4.57379374955
0.0015 -0.0225 4.60221781637
0.0015 -0.0215 4.62733641032
0.0015 -0.0205 4.64913213571
0.0015 -0.0195 4.66662875151
0.0015 -0.0185 4.68033461638
0.0015 -0.0175 4.68986323162
0.0015 -0.0165 4.69568671586
0.0015 -0.0155 4.69811946422
0.0015 -0.0145 4.697231417
