% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 25 2026, 23:55
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        压力
% Length unit:        m
% x                       y                        p (Pa)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 3.8458267796
0.0005 -0.0305 3.88624648969
0.0005 -0.0295 3.93424310606
0.0005 -0.0285 3.98552266795
0.0005 -0.0275 4.03896839793
0.0005 -0.0265 4.0944557733
0.0005 -0.0255 4.15173501861
0.0005 -0.0245 4.21066113434
0.0005 -0.0235 4.27137114038
0.0005 -0.0225 4.33362796442
0.0005 -0.0215 4.39764946009
0.0005 -0.0205 4.4633185265
0.0005 -0.0195 4.53058756117
0.0005 -0.0185 4.59962188291
0.0005 -0.0175 4.66991586529
0.0005 -0.0165 4.74134737017
0.0005 -0.0155 4.81291038454
0.0005 -0.0145 4.88282050543
0.0005 -0.0135 4.94151096798
0.0005 -0.0125 4.97773761129
0.0005 -0.0115 4.98726903834
0.0005 -0.0105 4.98397338903
0.0005 -0.0095 4.97883508395
0.0005 -0.0085 4.90653551863
0.0005 -0.0075 4.59364814403
0.0005 -0.0065 4.09081291838
0.0005 -0.0055 3.94687534317
0.0005 -0.0045 3.95571779926
0.0005 -0.0035 3.96363231689
0.0005 -0.0025 3.96991566946
0.0005 -0.0015 3.97804346836
0.0005 -0.0005 3.98266118288
0.0005 0.0005 3.98081645545
0.0005 0.0015 3.9730981218
0.0005 0.0025 3.96096156072
0.0005 0.0035 3.94590107364
0.0005 0.0045 3.92819437711
0.0005 0.0055 3.90864320928
0.0005 0.0065 3.88735622021
0.0005 0.0075 3.86479524531
0.0005 0.0085 3.8412583819
0.0005 0.0095 3.8169266594
0.0005 0.0105 3.79208875583
0.0005 0.0115 3.76686857985
0.0005 0.0125 3.74144758713
0.0005 0.0135 3.71592596232
0.0005 0.0145 3.69040590899
0.0005 0.0155 3.66496233765
0.0005 0.0165 3.63968405242
0.0005 0.0175 3.61460647978
0.0005 0.0185 3.58981525027
0.0005 0.0195 3.5653366938
0.0005 0.0205 3.54122072978
0.0005 0.0215 3.51752862022
