% Model:              Benchmark260518.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 19 2026, 21:40
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        压力
% Length unit:        m
% x                       y                        p (Pa)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 4.04114457737
0.0005 -0.0305 4.06894335649
0.0005 -0.0295 4.10681743606
0.0005 -0.0285 4.14796913739
0.0005 -0.0275 4.19096372375
0.0005 -0.0265 4.23524087244
0.0005 -0.0255 4.28041580861
0.0005 -0.0245 4.3262628154
0.0005 -0.0235 4.37262897623
0.0005 -0.0225 4.41942624385
0.0005 -0.0215 4.4666035688
0.0005 -0.0205 4.51415895896
0.0005 -0.0195 4.56212909136
0.0005 -0.0185 4.61055216303
0.0005 -0.0175 4.65944304486
0.0005 -0.0165 4.70877448778
0.0005 -0.0155 4.75854088356
0.0005 -0.0145 4.80784188681
0.0005 -0.0135 4.85358484816
0.0005 -0.0125 4.89187877371
0.0005 -0.0115 4.91839592192
0.0005 -0.0105 4.93230155532
0.0005 -0.0095 4.9378311139
0.0005 -0.0085 4.93846750072
0.0005 -0.0075 4.93582384219
0.0005 -0.0065 4.93054314812
0.0005 -0.0055 4.92210970139
0.0005 -0.0045 4.9206065112
0.0005 -0.0035 4.94537811541
0.0005 -0.0025 4.99139200507
0.0005 -0.0015 5.03231653153
0.0005 -0.0005 5.05431807089
0.0005 0.0005 5.05555593711
0.0005 0.0015 5.03610979793
0.0005 0.0025 4.99790458677
0.0005 0.0035 4.95293392933
0.0005 0.0045 4.92638532623
0.0005 0.0055 4.92657836454
0.0005 0.0065 4.93543630153
0.0005 0.0075 4.94116582928
0.0005 0.0085 4.94470429733
0.0005 0.0095 4.9469636452
0.0005 0.0105 4.94782501106
0.0005 0.0115 4.94646618672
0.0005 0.0125 4.94156361754
0.0005 0.0135 4.93082462743
0.0005 0.0145 4.9116406757
0.0005 0.0155 4.88469456704
0.0005 0.0165 4.85271045145
0.0005 0.0175 4.8179800948
0.0005 0.0185 4.78266201965
0.0005 0.0195 4.74761397212
