% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 26 2026, 04:09
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        压力
% Length unit:        m
% x                       y                        p (Pa)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 3.85197767742
0.0005 -0.0305 3.89001413574
0.0005 -0.0295 3.9352856854
0.0005 -0.0285 3.98377357093
0.0005 -0.0275 4.03450148037
0.0005 -0.0265 4.08742743086
0.0005 -0.0255 4.14236372352
0.0005 -0.0245 4.19923317002
0.0005 -0.0235 4.25829200566
0.0005 -0.0225 4.319286826
0.0005 -0.0215 4.38253712281
0.0005 -0.0205 4.44797290468
0.0005 -0.0195 4.51558982117
0.0005 -0.0185 4.58567416812
0.0005 -0.0175 4.6577599419
0.0005 -0.0165 4.73195223487
0.0005 -0.0155 4.80731499918
0.0005 -0.0145 4.88213802422
0.0005 -0.0135 4.94703318921
0.0005 -0.0125 4.99074495464
0.0005 -0.0115 5.00542440819
0.0005 -0.0105 5.00496609919
0.0005 -0.0095 5.00205266938
0.0005 -0.0085 4.9345792137
0.0005 -0.0075 4.58815253166
0.0005 -0.0065 3.96216654037
0.0005 -0.0055 3.73056596341
0.0005 -0.0045 3.73875697889
0.0005 -0.0035 3.75050522395
0.0005 -0.0025 3.76246835714
0.0005 -0.0015 3.77642808004
0.0005 -0.0005 3.78377839662
0.0005 0.0005 3.78165626544
0.0005 0.0015 3.77151334593
0.0005 0.0025 3.75547166508
0.0005 0.0035 3.73541419282
0.0005 0.0045 3.71183426626
0.0005 0.0055 3.68617600266
0.0005 0.0065 3.65907436564
0.0005 0.0075 3.63137378376
0.0005 0.0085 3.60347624556
0.0005 0.0095 3.57565231911
0.0005 0.0105 3.54802810439
0.0005 0.0115 3.52071801709
0.0005 0.0125 3.49366592535
0.0005 0.0135 3.46688546489
0.0005 0.0145 3.44035143479
0.0005 0.0155 3.41404054041
0.0005 0.0165 3.38796931188
0.0005 0.0175 3.3621218402
0.0005 0.0185 3.33652854161
0.0005 0.0195 3.31118114609
0.0005 0.0205 3.28611138459
0.0005 0.0215 3.26134718686
0.0005 0.0225 3.23689898154
0.0005 0.0235 3.21284305763
0.0005 0.0245 3.18917871274
0.0005 0.0255 3.16597832557
0.0005 0.0265 3.14326360605
0.0005 0.0275 3.1211003223
0.0005 0.0285 3.09961678024
0.0005 0.0295 3.07886445647
0.0005 0.0305 3.05955289341
0.0005 0.0315 3.04369939377
0.0015 -0.0315 3.81315173768
0.0015 -0.0305 3.85106086382
0.0015 -0.0295 3.90072341206
0.0015 -0.0285 3.95260581989
0.0015 -0.0275 4.00532252603
0.0015 -0.0265 4.05915140805
0.0015 -0.0255 4.11431011581
0.0015 -0.0245 4.1709470364
0.0015 -0.0235 4.22943874281
0.0015 -0.0225 4.2897099766
0.0015 -0.0215 4.35217808028
0.0015 -0.0205 4.41694891923
0.0015 -0.0195 4.48435078152
0.0015 -0.0185 4.55516467934
0.0015 -0.0175 4.62972299984
0.0015 -0.0165 4.70952378066
0.0015 -0.0155 4.79427384125
0.0015 -0.0145 4.88058351217
0.0015 -0.0135 4.95291149711
0.0015 -0.0125 4.99627417915
0.0015 -0.0115 5.01001417287
0.0015 -0.0105 5.01688951466
0.0015 -0.0095 5.02484662948
0.0015 -0.0085 4.99246125094
0.0015 -0.0075 4.69930839016
0.0015 -0.0065 4.13079695651
0.0015 -0.0055 3.7561990119
0.0015 -0.0045 3.73891034592
0.0015 -0.0035 3.75916370437
0.0015 -0.0025 3.77983504997
0.0015 -0.0015 3.80441695931
0.0015 -0.0005 3.82117596784
0.0015 0.0005 3.82274079183
0.0015 0.0015 3.81050019681
0.0015 0.0025 3.78881891461
0.0015 0.0035 3.76166235861
0.0015 0.0045 3.73080539689
0.0015 0.0055 3.69854810151
0.0015 0.0065 3.66614574222
0.0015 0.0075 3.63456684585
0.0015 0.0085 3.60413545257
0.0015 0.0095 3.57489744649
0.0015 0.0105 3.54652783482
0.0015 0.0115 3.51890024616
0.0015 0.0125 3.49171322131
0.0015 0.0135 3.4648553217
0.0015 0.0145 3.43822299784
0.0015 0.0155 3.41175846051
0.0015 0.0165 3.38546157517
0.0015 0.0175 3.35931074104
0.0015 0.0185 3.33333928771
0.0015 0.0195 3.30754957372
0.0015 0.0205 3.28196914626
0.0015 0.0215 3.2566363707
0.0015 0.0225 3.23155096636
0.0015 0.0235 3.206791237
0.0015 0.0245 3.1823301313
0.0015 0.0255 3.15821598117
0.0015 0.0265 3.13443838583
0.0015 0.0275 3.11098571994
0.0015 0.0285 3.08788124464
0.0015 0.0295 3.06519120514
0.0015 0.0305 3.04382136849
0.0015 0.0315 3.02779242088
0.0025 -0.0315 3.76642682486
0.0025 -0.0305 3.79867279935
0.0025 -0.0295 3.84717196915
0.0025 -0.0285 3.90103891202
0.0025 -0.0275 3.95550767705
0.0025 -0.0265 4.01015767247
0.0025 -0.0255 4.06532481737
0.0025 -0.0245 4.12136443515
0.0025 -0.0235 4.17879587007
0.0025 -0.0225 4.23776751558
0.0025 -0.0215 4.29885406967
0.0025 -0.0205 4.36243099873
0.0025 -0.0195 4.42917832121
0.0025 -0.0185 4.50060775912
0.0025 -0.0175 4.57768556478
0.0025 -0.0165 4.66310170713
0.0025 -0.0155 4.75610497459
0.0025 -0.0145 4.85191709443
0.0025 -0.0135 4.93449704161
0.0025 -0.0125 4.98985926075
0.0025 -0.0115 5.01321995934
0.0025 -0.0105 5.02631523609
0.0025 -0.0095 5.03877008881
0.0025 -0.0085 5.0316186571
0.0025 -0.0075 4.84184209739
0.0025 -0.0065 4.3630908823
0.0025 -0.0055 3.86744667465
0.0025 -0.0045 3.75990910941
0.0025 -0.0035 3.7784154011
0.0025 -0.0025 3.81414564699
0.0025 -0.0015 3.84706631936
0.0025 -0.0005 3.87365155573
0.0025 0.0005 3.88163896688
0.0025 0.0015 3.86832140402
0.0025 0.0025 3.83896421449
0.0025 0.0035 3.80093231477
0.0025 0.0045 3.75860363295
0.0025 0.0055 3.71612999908
0.0025 0.0065 3.6758458053
0.0025 0.0075 3.63872064069
0.0025 0.0085 3.60475772349
0.0025 0.0095 3.573550827
0.0025 0.0105 3.54412606865
0.0025 0.0115 3.51603960464
0.0025 0.0125 3.48861429055
0.0025 0.0135 3.4615874852
0.0025 0.0145 3.43473733051
0.0025 0.0155 3.40796383411
0.0025 0.0165 3.38122853898
0.0025 0.0175 3.35452227936
0.0025 0.0185 3.327866733
0.0025 0.0195 3.30128392892
0.0025 0.0205 3.27480603046
0.0025 0.0215 3.24846962513
0.0025 0.0225 3.22228762229
0.0025 0.0235 3.19630825278
0.0025 0.0245 3.1705073784
0.0025 0.0255 3.14489546815
0.0025 0.0265 3.11943198396
0.0025 0.0275 3.09408491301
0.0025 0.0285 3.06893151636
0.0025 0.0295 3.04436954924
0.0025 0.0305 3.02263243158
0.0025 0.0315 3.00823394056
0.0035 -0.0315 3.71675164217
0.0035 -0.0305 3.7434742261
0.0035 -0.0295 3.78657589209
0.0035 -0.0285 3.83817822883
0.0035 -0.0275 3.8919409729
0.0035 -0.0265 3.9461523118
0.0035 -0.0255 4.0005147437
0.0035 -0.0245 4.05532091831
0.0035 -0.0235 4.1111343386
0.0035 -0.0225 4.16827973555
0.0035 -0.0215 4.22747881659
0.0035 -0.0205 4.28932973283
0.0035 -0.0195 4.35475203925
0.0035 -0.0185 4.42561278289
0.0035 -0.0175 4.50293907688
0.0035 -0.0165 4.58924640334
0.0035 -0.0155 4.68317153555
0.0035 -0.0145 4.7807995121
0.0035 -0.0135 4.8719728055
0.0035 -0.0125 4.94657369203
0.0035 -0.0115 4.99269862427
0.0035 -0.0105 5.01568325358
0.0035 -0.0095 5.02041717757
0.0035 -0.0085 4.99905876635
0.0035 -0.0075 4.87105582323
0.0035 -0.0065 4.50177350966
0.0035 -0.0055 4.04373618342
0.0035 -0.0045 3.82279276602
0.0035 -0.0035 3.82240581141
0.0035 -0.0025 3.86110236647
0.0035 -0.0015 3.90106663886
0.0035 -0.0005 3.93128475162
0.0035 0.0005 3.94349590384
0.0035 0.0015 3.92895270551
0.0035 0.0025 3.89119406036
0.0035 0.0035 3.84055048168
0.0035 0.0045 3.78529647032
0.0035 0.0055 3.73197852885
0.0035 0.0065 3.68398257701
0.0035 0.0075 3.64174679661
0.0035 0.0085 3.60468290685
0.0035 0.0095 3.57175052704
0.0035 0.0105 3.54137184782
0.0035 0.0115 3.51281084273
0.0035 0.0125 3.48506538871
0.0035 0.0135 3.45773868825
0.0035 0.0145 3.43050736851
0.0035 0.0155 3.40323012726
0.0035 0.0165 3.37583165036
0.0035 0.0175 3.34831861187
0.0035 0.0185 3.32069685491
0.0035 0.0195 3.29301456884
0.0035 0.0205 3.26530800321
0.0035 0.0215 3.23761963273
0.0035 0.0225 3.20997654636
0.0035 0.0235 3.18240755154
0.0035 0.0245 3.15490468002
0.0035 0.0255 3.12746493648
0.0035 0.0265 3.10008171926
0.0035 0.0275 3.07282123901
0.0035 0.0285 3.04609425247
0.0035 0.0295 3.02082963909
0.0035 0.0305 2.99996121258
0.0035 0.0315 2.98692348878
0.0045 -0.0315 3.66530497745
0.0045 -0.0305 3.68745620397
0.0045 -0.0295 3.72452632891
0.0045 -0.0285 3.77128156103
0.0045 -0.0275 3.82181979258
0.0045 -0.0265 3.87387527989
0.0045 -0.0255 3.92632017016
0.0045 -0.0245 3.97912616962
0.0045 -0.0235 4.03276381847
0.0045 -0.0225 4.08762872164
0.0045 -0.0215 4.14452681784
0.0045 -0.0205 4.20415470607
0.0045 -0.0195 4.26746254646
0.0045 -0.0185 4.33617010763
0.0045 -0.0175 4.41087683902
0.0045 -0.0165 4.49321372165
0.0045 -0.0155 4.58172327255
0.0045 -0.0145 4.6742536357
0.0045 -0.0135 4.76598772927
0.0045 -0.0125 4.85074231006
0.0045 -0.0115 4.91645481276
0.0045 -0.0105 4.95428366935
0.0045 -0.0095 4.95109088975
0.0045 -0.0085 4.88705908316
0.0045 -0.0075 4.73693837791
0.0045 -0.0065 4.43366932197
0.0045 -0.0055 4.06385441299
0.0045 -0.0045 3.86900990772
0.0045 -0.0035 3.87089975987
0.0045 -0.0025 3.92495987262
0.0045 -0.0015 3.96458842299
0.0045 -0.0005 3.99165018421
0.0045 0.0005 4.0008223586
0.0045 0.0015 3.98160733832
0.0045 0.0025 3.93379025811
0.0045 0.0035 3.87028065523
0.0045 0.0045 3.8035496174
0.0045 0.0055 3.74164722372
0.0045 0.0065 3.68824940919
0.0045 0.0075 3.64270511939
0.0045 0.0085 3.60375909927
0.0045 0.0095 3.56976828584
0.0045 0.0105 3.53875169895
0.0045 0.0115 3.50977651902
0.0045 0.0125 3.48165060401
0.0045 0.0135 3.45389171925
0.0045 0.0145 3.42611305892
0.0045 0.0155 3.39814555881
0.0045 0.0165 3.36988469461
0.0045 0.0175 3.3413550484
0.0045 0.0185 3.31254597228
0.0045 0.0195 3.28353707364
0.0045 0.0205 3.25436951598
0.0045 0.0215 3.225098442
0.0045 0.0225 3.19577031645
0.0045 0.0235 3.16641111557
0.0045 0.0245 3.13704446045
0.0045 0.0255 3.10769747528
0.0045 0.0265 3.07846485242
0.0045 0.0275 3.04960032057
0.0045 0.0285 3.02193188079
0.0045 0.0295 2.99663544407
0.0045 0.0305 2.97664523124
0.0045 0.0315 2.96452616593
0.0055 -0.0315 3.61227740976
0.0055 -0.0305 3.63068908601
0.0055 -0.0295 3.66208104639
0.0055 -0.0285 3.70283538604
0.0055 -0.0275 3.74812299394
0.0055 -0.0265 3.79599035569
0.0055 -0.0255 3.84495009801
0.0055 -0.0245 3.89461722306
0.0055 -0.0235 3.94527139554
0.0055 -0.0225 3.99722085858
0.0055 -0.0215 4.05124429484
0.0055 -0.0205 4.10793746317
0.0055 -0.0195 4.16801143973
0.0055 -0.0185 4.23256619924
0.0055 -0.0175 4.30155928032
0.0055 -0.0165 4.37556407829
0.0055 -0.0155 4.45327734123
0.0055 -0.0145 4.53336030293
0.0055 -0.0135 4.6129348943
0.0055 -0.0125 4.68776157898
0.0055 -0.0115 4.7474805705
0.0055 -0.0105 4.77990064435
0.0055 -0.0095 4.76236572143
0.0055 -0.0085 4.65556471069
0.0055 -0.0075 4.43448780304
0.0055 -0.0065 4.11035199746
0.0055 -0.0055 3.81131938601
0.0055 -0.0045 3.72497705077
0.0055 -0.0035 3.83890334028
0.0055 -0.0025 3.97855094288
0.0055 -0.0015 4.04221808625
0.0055 -0.0005 4.05063569524
0.0055 0.0005 4.04485822359
0.0055 0.0015 4.01240869789
0.0055 0.0025 3.95186224967
0.0055 0.0035 3.8778963124
0.0055 0.0045 3.80536217103
0.0055 0.0055 3.74067967644
0.0055 0.0065 3.68645179892
0.0055 0.0075 3.64075595909
0.0055 0.0085 3.6018816965
0.0055 0.0095 3.56787798939
0.0055 0.0105 3.53672892903
0.0055 0.0115 3.50745500035
0.0055 0.0125 3.47888800055
0.0055 0.0135 3.45052786114
0.0055 0.0145 3.42198597724
0.0055 0.0155 3.39308856192
0.0055 0.0165 3.36371747571
0.0055 0.0175 3.3339205129
0.0055 0.0185 3.30367415943
0.0055 0.0195 3.27309647765
0.0055 0.0205 3.24223757581
0.0055 0.0215 3.21117580829
0.0055 0.0225 3.17998479331
0.0055 0.0235 3.14871406805
0.0055 0.0245 3.11743831142
0.0055 0.0255 3.08626894705
0.0055 0.0265 3.05544561316
0.0055 0.0275 3.02541853834
0.0055 0.0285 2.99726545715
0.0055 0.0295 2.97209661344
0.0055 0.0305 2.95266636823
0.0055 0.0315 2.94105314736
0.0065 -0.0315 3.55817460048
0.0065 -0.0305 3.57330955549
0.0065 -0.0295 3.59943130954
0.0065 -0.0285 3.63400124826
0.0065 -0.0275 3.67320726879
0.0065 -0.0265 3.71561891338
0.0065 -0.0255 3.75982916428
0.0065 -0.0245 3.80528669409
0.0065 -0.0235 3.85212668656
0.0065 -0.0225 3.900477361
0.0065 -0.0215 3.95100108278
0.0065 -0.0205 4.00404314576
0.0065 -0.0195 4.05992557129
0.0065 -0.0185 4.11896893352
0.0065 -0.0175 4.18052525892
0.0065 -0.0165 4.24409249096
0.0065 -0.0155 4.30817028849
0.0065 -0.0145 4.37104372201
0.0065 -0.0135 4.42937806054
0.0065 -0.0125 4.47901020436
0.0065 -0.0115 4.50842026301
0.0065 -0.0105 4.50524693062
0.0065 -0.0095 4.44619032902
0.0065 -0.0085 4.29124775788
0.0065 -0.0075 4.03646460539
0.0065 -0.0065 3.73896475015
0.0065 -0.0055 3.50242865174
0.0065 -0.0045 3.46622526386
0.0065 -0.0035 3.6857741579
0.0065 -0.0025 3.94991790979
0.0065 -0.0015 4.09551761795
0.0065 -0.0005 4.09203221807
0.0065 0.0005 4.06106516046
0.0065 0.0015 4.0102558611
0.0065 0.0025 3.93853634526
0.0065 0.0035 3.86131472754
0.0065 0.0045 3.79103700523
0.0065 0.0055 3.73010625635
0.0065 0.0065 3.67951905737
0.0065 0.0075 3.63656068406
0.0065 0.0085 3.59946078251
0.0065 0.0095 3.56635190429
0.0065 0.0105 3.53551675004
0.0065 0.0115 3.50605677459
0.0065 0.0125 3.47700782865
0.0065 0.0135 3.44790151767
0.0065 0.0145 3.41840368127
0.0065 0.0155 3.38835752717
0.0065 0.0165 3.35765023456
0.0065 0.0175 3.32636142795
0.0065 0.0185 3.29446316788
0.0065 0.0195 3.26212029186
0.0065 0.0205 3.22939846649
0.0065 0.0215 3.19641001343
0.0065 0.0225 3.16326208822
0.0065 0.0235 3.13005152715
0.0065 0.0245 3.0969125258
0.0065 0.0255 3.06406762415
0.0065 0.0265 3.03188325555
0.0065 0.0275 3.00093779539
0.0065 0.0285 2.97239849181
0.0065 0.0295 2.94724647101
0.0065 0.0305 2.92809454839
0.0065 0.0315 2.91673897138
0.0075 -0.0315 3.50309168658
0.0075 -0.0305 3.51529181126
0.0075 -0.0295 3.53650982895
0.0075 -0.0285 3.56494784077
0.0075 -0.0275 3.59767150284
0.0075 -0.0265 3.63374633589
0.0075 -0.0255 3.67208891787
0.0075 -0.0245 3.71220469331
0.0075 -0.0235 3.75422175777
0.0075 -0.0225 3.79808027748
0.0075 -0.0215 3.8442839718
0.0075 -0.0205 3.89284614686
0.0075 -0.0195 3.9436576765
0.0075 -0.0185 3.99628415461
0.0075 -0.0175 4.04953469857
0.0075 -0.0165 4.10174059848
0.0075 -0.0155 4.15069650485
0.0075 -0.0145 4.19341773499
0.0075 -0.0135 4.22472261616
0.0075 -0.0125 4.23969532387
0.0075 -0.0115 4.22436575389
0.0075 -0.0105 4.16878266659
0.0075 -0.0095 4.05509174154
0.0075 -0.0085 3.86695013395
0.0075 -0.0075 3.6375369864
0.0075 -0.0065 3.43138597551
0.0075 -0.0055 3.31727765282
0.0075 -0.0045 3.30287398589
0.0075 -0.0035 3.47348039553
0.0075 -0.0025 3.80797550948
0.0075 -0.0015 4.05220610868
0.0075 -0.0005 4.07736058121
0.0075 0.0005 4.02260466388
0.0075 0.0015 3.95625140612
0.0075 0.0025 3.88585540418
0.0075 0.0035 3.81900801883
0.0075 0.0045 3.76088030658
0.0075 0.0055 3.71068724394
0.0075 0.0065 3.66809128723
0.0075 0.0075 3.63059573176
0.0075 0.0085 3.59685312757
0.0075 0.0095 3.56550567597
0.0075 0.0105 3.53541843638
0.0075 0.0115 3.50590250451
0.0075 0.0125 3.47633672318
0.0075 0.0135 3.44632902672
0.0075 0.0145 3.41565737941
0.0075 0.0155 3.38420657307
0.0075 0.0165 3.35189549742
0.0075 0.0175 3.31885096052
0.0075 0.0185 3.28505690562
0.0075 0.0195 3.25073622132
0.0075 0.0205 3.21598092266
0.0075 0.0215 3.18094821205
0.0075 0.0225 3.14578373423
0.0075 0.0235 3.11065056042
0.0075 0.0245 3.07573672162
0.0075 0.0255 3.041374459
0.0075 0.0265 3.00800051081
0.0075 0.0275 2.97624382562
0.0075 0.0285 2.94727149664
0.0075 0.0295 2.92195246248
0.0075 0.0305 2.90282218348
0.0075 0.0315 2.89152787131
0.0085 -0.0315 3.44727733449
0.0085 -0.0305 3.45674018585
0.0085 -0.0295 3.4732955409
0.0085 -0.0285 3.4957134082
0.0085 -0.0275 3.52182411892
0.0085 -0.0265 3.55109616835
0.0085 -0.0255 3.58281982225
0.0085 -0.0245 3.61667531133
0.0085 -0.0235 3.65290572749
0.0085 -0.0225 3.69134316196
0.0085 -0.0215 3.73237690127
0.0085 -0.0205 3.77572173365
0.0085 -0.0195 3.82090223275
0.0085 -0.0185 3.86685857271
0.0085 -0.0175 3.91188717245
0.0085 -0.0165 3.9531309759
0.0085 -0.0155 3.98741411438
0.0085 -0.0145 4.0102463332
0.0085 -0.0135 4.01458305019
0.0085 -0.0125 3.99543891892
0.0085 -0.0115 3.93910821984
0.0085 -0.0105 3.84232402234
0.0085 -0.0095 3.70094473049
0.0085 -0.0085 3.53028606517
0.0085 -0.0075 3.37818803827
0.0085 -0.0065 3.28937481167
0.0085 -0.0055 3.25768470433
0.0085 -0.0045 3.2511244313
0.0085 -0.0035 3.33771654697
0.0085 -0.0025 3.61948877034
0.0085 -0.0015 3.90008405232
0.0085 -0.0005 3.96921462631
0.0085 0.0005 3.91546240305
0.0085 0.0015 3.85575711383
0.0085 0.0025 3.80513778397
0.0085 0.0035 3.76020227464
0.0085 0.0045 3.72132127921
0.0085 0.0055 3.68633791878
0.0085 0.0065 3.65433424779
0.0085 0.0075 3.62395777141
0.0085 0.0085 3.59457272648
0.0085 0.0095 3.56558615166
0.0085 0.0105 3.53656938067
0.0085 0.0115 3.50710723921
0.0085 0.0125 3.4769948103
0.0085 0.0135 3.44593781576
0.0085 0.0145 3.41387529018
0.0085 0.0155 3.38075669111
0.0085 0.0165 3.34656486008
0.0085 0.0175 3.31149471728
0.0085 0.0185 3.27556530015
0.0085 0.0195 3.23906920942
0.0085 0.0205 3.20213692417
0.0085 0.0215 3.16497662977
0.0085 0.0225 3.12777175496
0.0085 0.0235 3.0907556755
0.0085 0.0245 3.05414959309
0.0085 0.0255 3.01837093236
0.0085 0.0265 2.98387393932
0.0085 0.0275 2.95129811343
0.0085 0.0285 2.92178713937
0.0085 0.0295 2.89613209025
0.0085 0.0305 2.87683976965
0.0085 0.0315 2.86547793834
0.0095 -0.0315 3.39088419391
0.0095 -0.0305 3.39773203603
0.0095 -0.0295 3.40979339177
0.0095 -0.0285 3.42629661684
0.0095 -0.0275 3.44575466261
0.0095 -0.0265 3.46795034009
0.0095 -0.0255 3.49252624505
0.0095 -0.0245 3.51937804985
0.0095 -0.0235 3.54893339556
0.0095 -0.0225 3.58103194716
0.0095 -0.0215 3.61605601177
0.0095 -0.0205 3.6535406514
0.0095 -0.0195 3.69276738811
0.0095 -0.0185 3.73223045129
0.0095 -0.0175 3.76976565626
