% Model:              SIMBench260525粗网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 27 2026, 20:04
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        温度
% Length unit:        m
% x                       y                        T (K)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 297.082826389
0.0005 -0.0305 296.291281817
0.0005 -0.0295 295.493946292
0.0005 -0.0285 294.696610768
0.0005 -0.0275 293.899275244
0.0005 -0.0265 293.475891401
0.0005 -0.0255 293.374721156
0.0005 -0.0245 293.273550912
0.0005 -0.0235 293.172380667
0.0005 -0.0225 293.071210423
0.0005 -0.0215 292.90811573
0.0005 -0.0205 293.012265925
0.0005 -0.0195 293.11641612
0.0005 -0.0185 293.220566315
0.0005 -0.0175 293.32471651
0.0005 -0.0165 293.209758344
0.0005 -0.0155 293.273830632
0.0005 -0.0145 293.337902919
0.0005 -0.0135 293.401975207
0.0005 -0.0125 293.466047495
0.0005 -0.0115 293.341895224
0.0005 -0.0105 293.289670015
0.0005 -0.0095 293.237444805
0.0005 -0.0085 293.185219596
0.0005 -0.0075 293.250433136
0.0005 -0.0065 293.395831279
0.0005 -0.0055 293.541229422
0.0005 -0.0045 293.686627565
0.0005 -0.0035 294.003189709
0.0005 -0.0025 293.992803603
0.0005 -0.0015 293.982417497
0.0005 -0.0005 293.972031391
0.0005 0.0005 293.961645286
0.0005 0.0015 294.325837185
0.0005 0.0025 294.905880337
0.0005 0.0035 295.485923488
0.0005 0.0045 296.06596664
0.0005 0.0055 296.646009792
0.0005 0.0065 297.134830273
0.0005 0.0075 297.685802785
0.0005 0.0085 298.254462743
0.0005 0.0095 298.8231227
0.0005 0.0105 299.391782658
0.0005 0.0115 299.807155022
0.0005 0.0125 299.990240381
0.0005 0.0135 300.181271604
0.0005 0.0145 300.372302826
0.0005 0.0155 300.563334049
0.0005 0.0165 300.731702309
0.0005 0.0175 300.946356659
0.0005 0.0185 301.24001214
0.0005 0.0195 301.533667621
0.0005 0.0205 301.827323102
0.0005 0.0215 302.108655064
0.0005 0.0225 302.633699736
0.0005 0.0235 303.605012007
0.0005 0.0245 304.576324279
0.0005 0.0255 305.54763655
0.0005 0.0265 306.518948822
0.0005 0.0275 307.525275862
0.0005 0.0285 308.990592402
0.0005 0.0295 310.455908942
0.0005 0.0305 311.921225482
0.0005 0.0315 313.385956255
0.0015 -0.0315 297.586083172
0.0015 -0.0305 297.225272273
0.0015 -0.0295 296.445309607
0.0015 -0.0285 295.647974083
0.0015 -0.0275 294.921608609
0.0015 -0.0265 294.61048786
0.0015 -0.0255 294.377822554
0.0015 -0.0245 294.27665231
0.0015 -0.0235 294.175482065
0.0015 -0.0225 294.019519185
0.0015 -0.0215 293.769145576
0.0015 -0.0205 293.686197986
0.0015 -0.0195 293.790348181
0.0015 -0.0185 293.894498376
0.0015 -0.0175 293.864819629
0.0015 -0.0165 293.629593514
0.0015 -0.0155 293.549623877
0.0015 -0.0145 293.613696165
0.0015 -0.0135 293.677768453
0.0015 -0.0125 293.612315166
0.0015 -0.0115 293.37676276
0.0015 -0.0105 293.30531164
0.0015 -0.0095 293.253086431
0.0015 -0.0085 293.202080905
0.0015 -0.0075 293.269222912
0.0015 -0.0065 293.448727052
0.0015 -0.0055 293.594125195
0.0015 -0.0045 293.739523338
0.0015 -0.0035 294.154667761
0.0015 -0.0025 294.543811625
0.0015 -0.0015 294.533425519
0.0015 -0.0005 294.523039414
0.0015 0.0005 294.561095702
0.0015 0.0015 295.178557989
0.0015 0.0025 295.784309185
0.0015 0.0035 296.364352336
0.0015 0.0045 296.944395488
0.0015 0.0055 297.507691701
0.0015 0.0065 297.9078901
0.0015 0.0075 298.351289913
0.0015 0.0085 298.91994987
0.0015 0.0095 299.488609828
0.0015 0.0105 300.057269785
0.0015 0.0115 300.22472994
0.0015 0.0125 300.387207557
0.0015 0.0135 300.57823878
0.0015 0.0145 300.769270002
0.0015 0.0155 300.960301225
0.0015 0.0165 301.06908218
0.0015 0.0175 301.160283745
0.0015 0.0185 301.448311737
0.0015 0.0195 301.741967218
0.0015 0.0205 302.0356227
0.0015 0.0215 302.227231169
0.0015 0.0225 302.369041595
0.0015 0.0235 303.186553705
0.0015 0.0245 304.157865976
0.0015 0.0255 305.129178248
0.0015 0.0265 305.904142141
0.0015 0.0275 306.594416058
0.0015 0.0285 308.007015294
0.0015 0.0295 309.472331833
0.0015 0.0305 310.935891075
0.0015 0.0315 312.358126502
0.0025 -0.0315 298.089339955
0.0025 -0.0305 297.728529057
0.0025 -0.0295 297.367718158
0.0025 -0.0285 296.599337397
0.0025 -0.0275 296.082356883
0.0025 -0.0265 295.771236134
0.0025 -0.0255 295.460115386
0.0025 -0.0245 295.279753708
0.0025 -0.0235 295.178583463
0.0025 -0.0225 294.936357705
0.0025 -0.0215 294.685984096
0.0025 -0.0205 294.435610487
0.0025 -0.0195 294.464280242
0.0025 -0.0185 294.568430437
0.0025 -0.0175 294.336406959
0.0025 -0.0165 294.101180844
0.0025 -0.0155 293.865954728
0.0025 -0.0145 293.889489411
0.0025 -0.0135 293.937435536
0.0025 -0.0125 293.70188313
0.0025 -0.0115 293.466330724
0.0025 -0.0105 293.320953266
0.0025 -0.0095 293.269829625
0.0025 -0.0085 293.21900127
0.0025 -0.0075 293.284771033
0.0025 -0.0065 293.474000139
0.0025 -0.0055 293.647020968
0.0025 -0.0045 293.792419111
0.0025 -0.0035 294.274234958
0.0025 -0.0025 294.759111386
0.0025 -0.0015 295.084433542
0.0025 -0.0005 295.074047436
0.0025 0.0005 295.413476536
0.0025 0.0015 296.030938823
0.0025 0.0025 296.648401109
0.0025 0.0035 297.242781184
0.0025 0.0045 297.822824336
0.0025 0.0055 298.280751528
0.0025 0.0065 298.680949927
0.0025 0.0075 299.081148327
0.0025 0.0085 299.585436998
0.0025 0.0095 300.154096955
0.0025 0.0105 300.48428574
0.0025 0.0115 300.642304858
0.0025 0.0125 300.800323975
0.0025 0.0135 300.975205955
0.0025 0.0145 301.166237178
0.0025 0.0155 301.315260487
0.0025 0.0165 301.406462052
0.0025 0.0175 301.497663616
0.0025 0.0185 301.656611334
0.0025 0.0195 301.950266815
0.0025 0.0205 302.203996849
0.0025 0.0215 302.345807275
0.0025 0.0225 302.487617701
0.0025 0.0235 302.768095402
0.0025 0.0245 303.739407674
0.0025 0.0255 304.597597108
0.0025 0.0265 305.287871026
0.0025 0.0275 305.978144943
0.0025 0.0285 307.023438185
0.0025 0.0295 308.485825894
0.0025 0.0305 309.908061322
0.0025 0.0315 311.330296749
0.0035 -0.0315 298.592596738
0.0035 -0.0305 298.23178584
0.0035 -0.0295 297.870974941
0.0035 -0.0285 297.514193995
0.0035 -0.0275 297.243105157
0.0035 -0.0265 296.931984408
0.0035 -0.0255 296.620863659
0.0035 -0.0245 296.309742911
0.0035 -0.0235 296.103569833
0.0035 -0.0225 295.853196224
0.0035 -0.0215 295.602822615
0.0035 -0.0205 295.352449006
0.0035 -0.0195 295.138212303
0.0035 -0.0185 295.043220404
0.0035 -0.0175 294.807994288
0.0035 -0.0165 294.572768173
0.0035 -0.0155 294.337542058
0.0035 -0.0145 294.165282656
0.0035 -0.0135 294.027003501
0.0035 -0.0125 293.789360915
0.0035 -0.0115 293.543565609
0.0035 -0.0105 293.34803225
0.0035 -0.0095 293.286749991
0.0035 -0.0085 293.235921636
0.0035 -0.0075 293.300319153
0.0035 -0.0065 293.489548259
0.0035 -0.0055 293.678777365
0.0035 -0.0045 293.908925728
0.0035 -0.0035 294.393802156
0.0035 -0.0025 294.878678583
0.0035 -0.0015 295.363555011
0.0035 -0.0005 295.648395084
0.0035 0.0005 296.26585737
0.0035 0.0015 296.883319657
0.0035 0.0025 297.500781943
0.0035 0.0035 298.11824423
0.0035 0.0045 298.653612956
0.0035 0.0055 299.053811355
0.0035 0.0065 299.454009755
0.0035 0.0075 299.854208154
0.0035 0.0085 300.254406553
0.0035 0.0095 300.743841541
0.0035 0.0105 300.901860658
0.0035 0.0115 301.059879776
0.0035 0.0125 301.217898893
0.0035 0.0135 301.37591801
0.0035 0.0145 301.561438794
0.0035 0.0155 301.652640359
0.0035 0.0165 301.743841923
0.0035 0.0175 301.835043488
0.0035 0.0185 301.926245052
0.0035 0.0195 302.158566413
0.0035 0.0205 302.322572954
0.0035 0.0215 302.46438338
0.0035 0.0225 302.606193806
0.0035 0.0235 302.748004232
0.0035 0.0245 303.291052075
0.0035 0.0255 303.981325993
0.0035 0.0265 304.67159991
0.0035 0.0275 305.361873828
0.0035 0.0285 306.089841394
0.0035 0.0295 307.457996141
0.0035 0.0305 308.880231569
0.0035 0.0315 310.302466996
0.0045 -0.0315 299.095853521
0.0045 -0.0305 298.735042623
0.0045 -0.0295 298.410990295
0.0045 -0.0285 298.088598849
0.0045 -0.0275 297.805684879
0.0045 -0.0265 297.540858853
0.0045 -0.0255 297.276032826
0.0045 -0.0245 297.03849377
0.0045 -0.0235 296.892199273
0.0045 -0.0225 296.646974526
0.0045 -0.0215 296.40174978
0.0045 -0.0205 296.156525033
0.0045 -0.0195 295.896178613
0.0045 -0.0185 295.604801545
0.0045 -0.0175 295.369037907
0.0045 -0.0165 295.133274268
0.0045 -0.0155 294.89751063
0.0045 -0.0145 294.508371069
0.0045 -0.0135 294.088869859
