% Model:              SIMBench260525粗网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 27 2026, 19:55
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        温度
% Length unit:        m
% x                       y                        T (K)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 293.156639378
0.0005 -0.0305 293.155589066
0.0005 -0.0295 293.154811606
0.0005 -0.0285 293.154034147
0.0005 -0.0275 293.140426546
0.0005 -0.0265 293.132425109
0.0005 -0.0255 293.124423672
0.0005 -0.0245 293.121376505
0.0005 -0.0235 293.335246034
0.0005 -0.0225 293.604402191
0.0005 -0.0215 293.873558348
0.0005 -0.0205 294.142714505
0.0005 -0.0195 294.63996839
0.0005 -0.0185 294.568014663
0.0005 -0.0175 294.496060936
0.0005 -0.0165 294.424107209
0.0005 -0.0155 294.352153482
0.0005 -0.0145 294.708053737
0.0005 -0.0135 295.492017638
0.0005 -0.0125 296.27598154
0.0005 -0.0115 297.059945441
0.0005 -0.0105 297.843909343
0.0005 -0.0095 298.427833295
0.0005 -0.0085 299.172766844
0.0005 -0.0075 300.024847029
0.0005 -0.0065 300.876927214
0.0005 -0.0055 301.729007399
0.0005 -0.0045 302.395042654
0.0005 -0.0035 302.517612636
0.0005 -0.0025 302.715586805
0.0005 -0.0015 302.913560973
0.0005 -0.0005 303.111535142
0.0005 0.0005 303.307150164
0.0005 0.0015 303.299340265
0.0005 0.0025 303.339281049
0.0005 0.0035 303.379221833
0.0005 0.0045 303.419162617
0.0005 0.0055 303.459103401
0.0005 0.0065 303.48599311
0.0005 0.0075 303.567630759
0.0005 0.0085 303.649268407
0.0005 0.0095 303.730906056
0.0005 0.0105 303.812543705
0.0005 0.0115 303.908516872
0.0005 0.0125 304.17598329
0.0005 0.0135 304.44634694
0.0005 0.0145 304.716710589
0.0005 0.0155 304.987074239
0.0005 0.0165 305.269974148
0.0005 0.0175 305.463342149
0.0005 0.0185 305.623885215
0.0005 0.0195 305.784428281
0.0005 0.0205 305.944971348
0.0005 0.0215 306.130664648
0.0005 0.0225 306.432425237
0.0005 0.0235 306.741551745
0.0005 0.0245 307.050678253
0.0005 0.0255 307.359804761
0.0005 0.0265 307.677951514
0.0005 0.0275 308.335330624
0.0005 0.0285 309.203475281
0.0005 0.0295 310.071619937
0.0005 0.0305 310.939764593
0.0005 0.0315 311.809221627
0.0015 -0.0315 293.173720595
0.0015 -0.0305 293.163837443
0.0015 -0.0295 293.162241424
0.0015 -0.0285 293.160547309
0.0015 -0.0275 293.137377205
0.0015 -0.0265 293.121418621
0.0015 -0.0255 293.113417184
0.0015 -0.0245 293.194200995
0.0015 -0.0235 293.36984767
0.0015 -0.0225 293.604293066
0.0015 -0.0215 293.873449223
0.0015 -0.0205 294.248266009
0.0015 -0.0195 294.975075926
0.0015 -0.0185 295.365210879
0.0015 -0.0175 295.293257152
0.0015 -0.0165 295.221303425
0.0015 -0.0155 295.358126155
0.0015 -0.0145 295.954342652
0.0015 -0.0135 296.631371241
0.0015 -0.0125 297.415335142
0.0015 -0.0115 298.199299044
0.0015 -0.0105 298.941160445
0.0015 -0.0095 299.260109891
0.0015 -0.0085 299.684124018
0.0015 -0.0075 300.536204203
0.0015 -0.0065 301.388284388
0.0015 -0.0055 302.240364573
0.0015 -0.0045 302.366600884
0.0015 -0.0035 302.380135646
0.0015 -0.0025 302.573224542
0.0015 -0.0015 302.771198711
0.0015 -0.0005 302.969172879
0.0015 0.0005 303.018353255
0.0015 0.0015 302.980133498
0.0015 0.0025 303.001879098
0.0015 0.0035 303.041819882
0.0015 0.0045 303.081760666
0.0015 0.0055 303.107695131
0.0015 0.0065 303.113740875
0.0015 0.0075 303.162429793
0.0015 0.0085 303.244067442
0.0015 0.0095 303.32570509
0.0015 0.0105 303.412055012
0.0015 0.0115 303.517626586
0.0015 0.0125 303.680423297
0.0015 0.0135 303.950786947
0.0015 0.0145 304.221150596
0.0015 0.0155 304.491514246
0.0015 0.0165 304.793087822
0.0015 0.0175 305.08046866
0.0015 0.0185 305.241011726
0.0015 0.0195 305.401554793
0.0015 0.0205 305.562097859
0.0015 0.0215 305.824376945
0.0015 0.0225 306.116346595
0.0015 0.0235 306.423963576
0.0015 0.0245 306.733090083
0.0015 0.0255 307.042216591
0.0015 0.0265 307.479940973
0.0015 0.0275 307.958296043
0.0015 0.0285 308.817807397
0.0015 0.0295 309.685952054
0.0015 0.0305 310.558033841
0.0015 0.0315 311.499226886
0.0025 -0.0315 293.190801813
0.0025 -0.0305 293.18091866
0.0025 -0.0295 293.171035507
0.0025 -0.0285 293.159901808
0.0025 -0.0275 293.136731704
0.0025 -0.0265 293.1135616
0.0025 -0.0255 293.102410696
0.0025 -0.0245 293.267025485
0.0025 -0.0235 293.442672161
0.0025 -0.0225 293.618318836
0.0025 -0.0215 293.873340098
0.0025 -0.0205 294.471148557
0.0025 -0.0195 295.197958474
0.0025 -0.0185 295.92476839
0.0025 -0.0175 296.090453368
0.0025 -0.0165 296.018499641
0.0025 -0.0155 296.606319446
0.0025 -0.0145 297.202535943
0.0025 -0.0135 297.798752441
0.0025 -0.0125 298.554688745
0.0025 -0.0115 299.338652646
0.0025 -0.0105 299.773437041
0.0025 -0.0095 300.092386488
0.0025 -0.0085 300.411335934
