% Model:              SIMBench260525粗网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 27 2026, 20:03
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        温度
% Length unit:        m
% x                       y                        T (K)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 295.621464698
0.0005 -0.0305 295.065636226
0.0005 -0.0295 294.506624177
0.0005 -0.0285 293.947612127
0.0005 -0.0275 293.388600078
0.0005 -0.0265 293.14688574
0.0005 -0.0255 293.127112098
0.0005 -0.0245 293.107338456
0.0005 -0.0235 293.087564814
0.0005 -0.0225 293.067791172
0.0005 -0.0215 293.009933542
0.0005 -0.0205 293.094665702
0.0005 -0.0195 293.179397862
0.0005 -0.0185 293.264130022
0.0005 -0.0175 293.348862182
0.0005 -0.0165 293.259667916
0.0005 -0.0155 293.2895799
0.0005 -0.0145 293.319491883
0.0005 -0.0135 293.349403866
0.0005 -0.0125 293.379315849
0.0005 -0.0115 293.28774526
0.0005 -0.0105 293.243307574
0.0005 -0.0095 293.198869888
0.0005 -0.0085 293.154432201
0.0005 -0.0075 293.285466726
0.0005 -0.0065 293.500107684
0.0005 -0.0055 293.714748642
0.0005 -0.0045 293.9293896
0.0005 -0.0035 294.361526793
0.0005 -0.0025 294.408784686
0.0005 -0.0015 294.45604258
0.0005 -0.0005 294.503300473
0.0005 0.0005 294.550558367
0.0005 0.0015 294.89131475
0.0005 0.0025 295.755970811
0.0005 0.0035 296.620626872
0.0005 0.0045 297.485282933
0.0005 0.0055 298.349938994
0.0005 0.0065 298.975345081
0.0005 0.0075 299.553634046
0.0005 0.0085 300.154281691
0.0005 0.0095 300.754929337
0.0005 0.0105 301.355576982
0.0005 0.0115 301.813135837
0.0005 0.0125 302.035833542
0.0005 0.0135 302.259962943
0.0005 0.0145 302.484092344
0.0005 0.0155 302.708221746
0.0005 0.0165 302.926927249
0.0005 0.0175 303.153462197
0.0005 0.0185 303.396854331
0.0005 0.0195 303.640246465
0.0005 0.0205 303.8836386
0.0005 0.0215 304.123538465
0.0005 0.0225 304.471723407
0.0005 0.0235 304.992066886
0.0005 0.0245 305.512410364
0.0005 0.0255 306.032753843
0.0005 0.0265 306.553097322
0.0005 0.0275 307.254624514
0.0005 0.0285 308.342299344
0.0005 0.0295 309.429974173
0.0005 0.0305 310.517649003
0.0005 0.0315 311.604931309
0.0015 -0.0315 295.908673516
0.0015 -0.0305 295.606571463
0.0015 -0.0295 295.057110148
0.0015 -0.0285 294.498098098
