% Model:              SIMBench260525.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 27 2026, 17:49
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        温度
% Length unit:        m
% x                       y                        T (K)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 320.918511895
0.0005 -0.0305 319.326801178
0.0005 -0.0295 317.735090462
0.0005 -0.0285 315.419294745
0.0005 -0.0275 313.223600726
0.0005 -0.0265 311.027906707
0.0005 -0.0255 309.768993824
0.0005 -0.0245 308.500155291
0.0005 -0.0235 307.231316758
0.0005 -0.0225 306.6659007
0.0005 -0.0215 305.807859102
0.0005 -0.0205 304.949817504
0.0005 -0.0195 304.652944093
0.0005 -0.0185 303.973486407
0.0005 -0.0175 303.29402872
0.0005 -0.0165 302.955579998
0.0005 -0.0155 302.124192291
0.0005 -0.0145 301.292804584
0.0005 -0.0135 300.420780671
0.0005 -0.0125 298.734543947
0.0005 -0.0115 297.048307224
0.0005 -0.0105 295.454120204
0.0005 -0.0095 294.970481223
0.0005 -0.0085 294.486842242
0.0005 -0.0075 293.429396195
0.0005 -0.0065 293.362109673
0.0005 -0.0055 293.294823151
0.0005 -0.0045 293.329438408
0.0005 -0.0035 293.40789989
0.0005 -0.0025 293.486361372
0.0005 -0.0015 293.271735361
0.0005 -0.0005 293.199435107
0.0005 0.0005 293.203750871
0.0005 0.0015 293.284817506
0.0005 0.0025 293.504750019
0.0005 0.0035 293.435332647
0.0005 0.0045 293.365915276
0.0005 0.0055 293.327802219
0.0005 0.0065 293.413460592
0.0005 0.0075 293.499118964
0.0005 0.0085 294.240018018
0.0005 0.0095 294.773933358
0.0005 0.0105 295.307848697
0.0005 0.0115 296.607912823
0.0005 0.0125 297.844954639
0.0005 0.0135 299.081996454
0.0005 0.0145 299.837712173
0.0005 0.0155 300.688179808
0.0005 0.0165 301.538647442
0.0005 0.0175 301.917903745
0.0005 0.0185 302.752111875
0.0005 0.0195 303.586320004
0.0005 0.0205 304.106730604
0.0005 0.0215 305.299982961
0.0005 0.0225 306.493235318
0.0005 0.0235 307.514854037
0.0005 0.0245 309.594973738
0.0005 0.0255 311.675093438
0.0005 0.0265 314.242625633
0.0005 0.0275 317.37154891
0.0005 0.0285 320.500472186
0.0005 0.0295 323.660027903
0.0005 0.0305 325.491785779
0.0005 0.0315 327.311440066
0.0015 -0.0315 320.148908898
0.0015 -0.0305 318.652810195
0.0015 -0.0295 316.753112377
0.0015 -0.0285 314.084096383
0.0015 -0.0275 311.705423043
0.0015 -0.0265 309.902687767
0.0015 -0.0255 308.984647355
0.0015 -0.0245 307.928684392
0.0015 -0.0235 307.033376233
0.0015 -0.0225 306.786968235
0.0015 -0.0215 306.232436216
0.0015 -0.0205 305.71974301
0.0015 -0.0195 305.718918278
0.0015 -0.0185 305.341815982
0.0015 -0.0175 304.915221216
0.0015 -0.0165 304.82786407
0.0015 -0.0155 304.326469814
0.0015 -0.0145 303.576235716
0.0015 -0.0135 302.934709626
0.0015 -0.0125 301.710398074
0.0015 -0.0115 299.928249491
0.0015 -0.0105 298.020357985
0.0015 -0.0095 296.927837013
