timestamp,folder,target_case_id_1764,target_case_tag_1764,target_filename,source_case_id_900,source_case_tag_900,source_filename,need_mirror,status,message
2026-05-27 20:38:43,07_out出口位置,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,出口位置_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,出口位置_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,体积分数_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,体积分数_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,09_out热源分布,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,热源分布_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,热源分布_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,仿真温度场_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,2,0002_w1-4_c1-24_w2-4_c2-24_vf-0p4,仿真温度场_0002_w1-4_c1-24_w2-4_c2-24_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,01_out拓扑温度场,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑温度场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑温度场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,02_out拓扑结构,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑结构_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑结构_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,03_out拓扑压力场,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑压力场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑压力场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,04_out拓扑速度场,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑速度场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,拓扑速度场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,05_TP阈值,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,阈值_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.png,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,阈值_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.png,0,copied,
2026-05-27 20:38:43,06_out入口位置,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,入口位置_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,入口位置_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,07_out出口位置,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,出口位置_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,出口位置_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,体积分数_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,体积分数_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,09_out热源分布,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,热源分布_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,热源分布_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,仿真温度场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,3,0003_w1-4_c1-24_w2-4_c2-24_vf-0p5,仿真温度场_0003_w1-4_c1-24_w2-4_c2-24_vf-0p5.txt,0,copied,
2026-05-27 20:38:43,01_out拓扑温度场,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑温度场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑温度场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,02_out拓扑结构,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑结构_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑结构_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,03_out拓扑压力场,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑压力场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑压力场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,04_out拓扑速度场,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑速度场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,拓扑速度场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,05_TP阈值,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,阈值_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.png,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,阈值_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.png,0,copied,
2026-05-27 20:38:43,06_out入口位置,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,入口位置_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,入口位置_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,07_out出口位置,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,出口位置_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,出口位置_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,体积分数_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,体积分数_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,09_out热源分布,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,热源分布_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,热源分布_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,仿真温度场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,4,0004_w1-4_c1-24_w2-4_c2-24_vf-0p6,仿真温度场_0004_w1-4_c1-24_w2-4_c2-24_vf-0p6.txt,0,copied,
2026-05-27 20:38:43,01_out拓扑温度场,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑温度场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑温度场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,02_out拓扑结构,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑结构_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑结构_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,03_out拓扑压力场,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑压力场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑压力场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,04_out拓扑速度场,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑速度场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,拓扑速度场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,05_TP阈值,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,阈值_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.png,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,阈值_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.png,0,copied,
2026-05-27 20:38:43,06_out入口位置,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,入口位置_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,入口位置_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,07_out出口位置,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,出口位置_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,出口位置_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,体积分数_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,体积分数_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,09_out热源分布,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,热源分布_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,热源分布_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,10_out仿真温度场,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,仿真温度场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,5,0005_w1-4_c1-24_w2-4_c2-16_vf-0p3,仿真温度场_0005_w1-4_c1-24_w2-4_c2-16_vf-0p3.txt,0,copied,
2026-05-27 20:38:43,01_out拓扑温度场,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑温度场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑温度场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,02_out拓扑结构,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑结构_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑结构_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,03_out拓扑压力场,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑压力场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑压力场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,04_out拓扑速度场,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑速度场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,拓扑速度场_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,05_TP阈值,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,阈值_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.png,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,阈值_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.png,0,copied,
2026-05-27 20:38:43,06_out入口位置,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,入口位置_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,入口位置_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,07_out出口位置,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,出口位置_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,出口位置_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
2026-05-27 20:38:43,08_out体积分数,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,体积分数_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,6,0006_w1-4_c1-24_w2-4_c2-16_vf-0p4,体积分数_0006_w1-4_c1-24_w2-4_c2-16_vf-0p4.txt,0,copied,
