grad_norm,lg_loss_scale,loss,mse,param_norm,samples,step,vb
0.547773529209247,19.464500000000566,0.03802391942590475,0.03551197815686464,139.3458736186922,15072,470,0.0025119417929090563
0.8723783044286796,19.474500000000578,0.0431511364877224,0.03923437800258398,139.35313826355906,15392,480,0.003916757580009289
0.7636227372276758,19.484500000000594,0.0413854831829667,0.03751563057303429,139.35930607621225,15712,490,0.003869851809577085
0.7350835044056596,19.494500000000603,0.03701198976486921,0.03558269925415516,139.36530264943923,16032,500,0.0014292897947598248
0.4654651758606697,19.504500000000615,0.04677476380020379,0.032030214369297025,139.3713030231782,16352,510,0.014744551808689721
0.5650681523316359,19.514500000000627,0.0409595625475049,0.03801156394183636,139.377748550755,16672,520,0.0029479989840183406
0.489571003488132,19.524500000000636,0.03852459657937288,0.03466755393892527,139.3841738182254,16992,530,0.0038570426608202975
0.5566679321717058,19.53450000000066,0.03373756669461727,0.0327482171356678,139.38983674777234,17312,540,0.0009893494454445318
0.516083629683653,19.544500000000667,0.034745187684893604,0.03225582111626863,139.39626337881185,17632,550,0.002489365855581127
0.6024162879722689,19.554500000000676,0.03478394523262977,0.03221611138433218,139.40344324091782,17952,560,0.0025678342979517767
0.6140740191047327,19.56450000000069,0.04592231139540672,0.034089444577693945,139.40934321283683,18272,570,0.01183286739687901
0.5595320864136195,19.574500000000704,0.03926307875663042,0.030586368404328823,139.41444436600753,18592,580,0.008676711072621402
0.4672263602609541,19.584500000000713,0.030716487765312196,0.029393862187862396,139.4209170424594,18912,590,0.0013226257637143136
0.5995902274495,19.594500000000725,0.04873580783605576,0.03538171611726284,139.42712141332237,19232,600,0.013354092763620429
0.9097098393985694,19.60450000000074,0.050548960082232954,0.03642382062971592,139.43441972280775,19552,610,0.014125139883253722
0.7304538211652988,19.614500000000753,0.032283577322959896,0.031685333140194415,139.442018379821,19872,620,0.000598244550928939
0.6059913681593534,19.62450000000076,0.043714304827153674,0.03351668268442154,139.44817583604765,20192,630,0.010197623260319234
0.5190187571348762,19.634500000000774,0.03329328708350658,0.03212212249636649,139.45430796595446,20512,640,0.0011711641534930095
0.48290971467068144,19.644500000000782,0.0312773771584034,0.030268696323037147,139.46054609909731,20832,650,0.0010086812093504705
0.4568300069624909,19.654500000000798,0.0337319117039442,0.03166237100958825,139.46652980305856,21152,660,0.002069540272350424
0.4280946123124722,19.66450000000081,0.027398159354925157,0.026301398873329163,139.47316243719985,21472,670,0.0010967619280563667
0.46959455975721315,19.674500000000823,0.02850587759166956,0.027854928560554982,139.4797162092003,21792,680,0.0006509488826850427
0.375160035017495,19.684500000000835,0.03204914070665836,0.026366779021918772,139.48735981009742,22112,690,0.005682361012441107
0.7950641685013589,19.694500000000854,0.042482745833694935,0.03278303984552621,139.49458129468323,22432,700,0.009699706170067659
0.6090180599129039,19.70450000000086,0.03505815342068672,0.03170729409903288,139.50208005023316,22752,710,0.0033508593813166955
0.5396717773571378,19.71450000000087,0.0326932217925787,0.03001217097043991,139.51020335231587,23072,720,0.0026810509254573843
0.570254014382682,19.724500000000887,0.030459206737577914,0.029434144869446757,139.51705998482333,23392,730,0.0010250624080072157
0.580906458996437,19.734500000000896,0.03860844150185585,0.033991718105971805,139.5245402331998,23712,740,0.004616723554499913
0.5882862919312796,19.744500000000908,0.04011273626238107,0.03134139403700829,139.53121938310335,24032,750,0.00877134117326932
0.3610237879724085,19.754500000000924,0.03352088928222656,0.025964523293077947,139.53886826658288,24352,760,0.007556365408527199
0.44753768960023754,19.764500000000933,0.05002678260207176,0.028539021313190457,139.54665654717888,24672,770,0.021487761160824445
0.46114252124899285,19.774500000000945,0.029027594067156316,0.028289040923118593,139.55354169899576,24992,780,0.0007385533433989622
0.5319666540003205,19.78450000000096,0.02919866815209389,0.02770351208746433,139.5604569829312,25312,790,0.0014951558317989112
0.7312115497861449,19.79450000000097,0.034719886258244514,0.031214133836328983,139.56862937857903,25632,800,0.003505751784541644
0.4286377215967795,19.804500000000985,0.025853300839662557,0.025459867902100086,139.5755894486615,25952,810,0.0003934329768526368
0.431413623790176,19.814500000000997,0.05221324209123849,0.02717960849404335,139.58295280983333,26272,820,0.025033634903957134
0.5725711793649585,19.824500000001006,0.037670934386551384,0.028976914286613465,139.591094397009,26592,830,0.008694021932024043
0.4610616915810948,19.834500000001018,0.03449440896511078,0.02566823940724135,139.59947555019997,26912,840,0.008826169271196702
0.4299174589230782,19.84450000000103,0.02915420196950436,0.026742938905954357,139.6067279315738,27232,850,0.0024112634913763032
0.5566388170191766,19.854500000001043,0.0436223266646266,0.030850038304924967,139.6131669841186,27552,860,0.012772288628912064
0.6059756997809309,19.864500000001055,0.04234702717512846,0.03458703085780143,139.62107682691183,27872,870,0.007759997015818955
0.3961632474868406,19.874500000001067,0.03753117453306914,0.028595483675599095,139.62885220680326,28192,880,0.008935691310034598
0.5699129073106873,19.884500000001083,0.031002199091017243,0.029367446526885027,139.6366169969807,28512,890,0.0016347527896868996
0.38182886658234294,19.89450000000109,0.03838866110891103,0.024716238491237164,139.64391956397847,28832,900,0.013672424621472602
0.31911278197850623,19.904500000001107,0.024043392203748227,0.02367642242461443,139.65235655845478,29152,910,0.00036696942988783125
0.377218318744438,19.914500000001116,0.024838539958000182,0.023729686439037324,139.66077211836196,29472,920,0.001108853529149201
0.4114306236079897,19.924500000001128,0.025629740580916407,0.024842977337539197,139.66865098464797,29792,930,0.000786763831274584
0.484390547005593,19.934500000001144,0.03451113533228635,0.027112573757767676,139.67792416779454,30112,940,0.007398561132140457
0.5580387241103852,19.94450000000115,0.034019372425973415,0.027578586526215077,139.68822315291723,30432,950,0.0064407859477796595
0.6844565386877439,19.954500000001165,0.04123003780841827,0.028354346938431262,139.69934210862496,30752,960,0.012875691286171786
0.4347330827328883,19.96450000000118,0.03389776330441237,0.026941835694015027,139.7105097432747,31072,970,0.006955928912793752
0.4614781842005973,19.173700000001194,0.03331848122179508,0.02673301864415407,139.71838803106047,31392,980,0.006585462196380831
0.527940760371477,18.983500000001204,0.027800660580396652,0.026685228012502196,139.72527364818063,31712,990,0.0011154324049130083
0.39402713363376574,18.99350000000121,0.026292563229799278,0.024750669673085212,139.7344909753986,32032,1000,0.0015418927781865935
0.5388134293150012,19.003500000001225,0.028838906623423102,0.02628326341509819,139.74266437057284,32352,1010,0.0025556437190971336
0.517373816246592,19.01350000000124,0.02776465192437172,0.02690796200186014,139.74857949819108,32672,1020,0.0008566890377551317
0.5311452755230229,19.023500000001253,0.03387422040104866,0.026181700825691222,139.7561761105797,32992,1030,0.007692519632109906
0.4045593993182432,19.03350000000127,0.023396866582334044,0.02293713130056858,139.76254305424197,33312,1040,0.00045973601954756304
0.644205809716543,19.043500000001277,0.03205659370869398,0.02884963434189558,139.77043088861762,33632,1050,0.00320695852424251
0.47038092897718603,19.053500000001286,0.027588008344173437,0.025706800445914266,139.77955074046267,33952,1060,0.0018812086156685835
0.5548271625278616,19.0635000000013,0.029750887677073477,0.026951768435537815,139.78778625526357,34272,1070,0.0027991198003292084
0.5425572758178524,19.07350000000131,0.03167759049683809,0.027036448940634727,139.79667359214537,34592,1080,0.004641140947933308
0.5867778662296657,19.083500000001322,0.029302623122930527,0.028128247335553167,139.80653039178407,34912,1090,0.0011743747221771629
0.3749637931839011,19.093500000001338,0.030439464934170248,0.02340987082570791,139.81435328700937,35232,1100,0.007029594409686979
0.4441988622047042,19.10350000000135,0.031279183365404604,0.0267628462985158,139.8217936515382,35552,1110,0.0045163367991335685
0.36893230052996695,19.113500000001363,0.02425097282975912,0.023372045531868935,139.83062635744233,35872,1120,0.0008789270650595427
0.3656939766056993,19.12350000000137,0.023086514323949817,0.022578521631658077,139.83933951235394,36192,1130,0.0005079926369944586
0.30203614838769205,19.133500000001387,0.03275839313864708,0.021986868418753146,139.84790992971617,36512,1140,0.010771524479787332
0.26398155021052777,19.143500000001396,0.020928801968693737,0.020627261884510518,139.85624606731193,36832,1150,0.00030154025153024123
0.39035567151281775,19.153500000001415,0.022841716557741167,0.022122382000088692,139.863727072357,37152,1160,0.0007193351135356352
0.42638219993955084,19.163500000001424,0.022019932232797145,0.02155316360294819,139.87217091401027,37472,1170,0.00046676836063852534
0.4137333971871716,19.173500000001432,0.0220730671659112,0.021314656175673005,139.87957073382577,37792,1180,0.0007584103557746856
0.3556622406052215,19.18350000000145,0.022005805931985378,0.02151328772306442,139.8868773929956,38112,1190,0.0004925186192849652
0.27108325703005526,19.193500000001457,0.02100681234151125,0.020796177349984644,139.89698303038895,38432,1200,0.00021063454914838076
0.2674617462511785,19.20350000000147,0.022399246133863928,0.02183217760175466,139.90606499061147,38752,1210,0.0005670686470693909
0.470501526308135,19.213500000001485,0.024298800714313985,0.023478696681559084,139.9149753635051,39072,1220,0.0008201037999242544
0.5576576325484959,19.2235000000015,0.024257107824087146,0.023644662275910375,139.923461320738,39392,1230,0.0006124455874669365
0.761294063786214,19.23350000000151,0.04505571015179158,0.03265005350112916,139.9315819504365,39712,1240,0.012405655134352855
0.4920609390831337,19.24350000000152,0.033438130095601086,0.02632341142743826,139.94119713448583,40032,1250,0.007114719111996237
0.35814269590392334,19.253500000001534,0.026409612968564034,0.024025290086865426,139.9512965257802,40352,1260,0.0023843224305892365
0.44272876901760694,19.263500000001546,0.02299373783171177,0.021921687386929987,139.96070021379776,40672,1270,0.001072050741640851
0.4703157980915538,19.273500000001555,0.031639821268618105,0.022181477397680283,139.96994060382696,40992,1280,0.009458343499863986
0.4634286315475152,19.28350000000157,0.0392776869237423,0.023164927586913103,139.98037943011104,41312,1290,0.016112759198585992
0.41759505758409066,19.293500000001583,0.02350720688700676,0.023028879798948767,139.9880008658322,41632,1300,0.0004783266020240262
0.3899150055425822,19.3035000000016,0.02162109799683094,0.02120944187045097,139.99525062263783,41952,1310,0.00041165542788803574
0.34880234980761793,19.313500000001607,0.020797017216682433,0.02048869468271733,140.00109358909407,42272,1320,0.00030832246266072617
0.24463789460820803,19.323500000001616,0.02406039200723171,0.019757366739213467,140.00788012222776,42592,1330,0.004303024992259452
0.2488926005582416,19.33350000000163,0.020498943887650972,0.0199950048699975,140.0202952020747,42912,1340,0.0005039391238824464
0.4176239320099179,19.343500000001644,0.03297638781368732,0.02448607124388218,140.03088563428707,43232,1350,0.008490316654206255
0.5521868932967274,19.35350000000165,0.02967974431812764,0.023234021663665772,140.0385629438479,43552,1360,0.00644572277815314
0.6211888820532693,19.36350000000167,0.04027677774429321,0.02550020031630993,140.0497086999512,43872,1370,0.014776576819713227
0.4711625785573297,19.37350000000168,0.028263120725750924,0.025014773570001123,140.06059302105496,44192,1380,0.003248346920736368
0.37193589660181303,19.383500000001693,0.026010198146104814,0.02362795639783144,140.0683831425344,44512,1390,0.0023822418588679284
0.3955051164744132,19.39350000000171,0.02481730096042156,0.02327029909938574,140.07609525232655,44832,1400,0.001547001906146761
0.4335015520277925,19.403500000001717,0.02347461748868227,0.022616590000689028,140.08397199235995,45152,1410,0.0008580276029533706
0.6585148381961222,19.413500000001726,0.03192303460091352,0.026075651124119758,140.0915745363986,45472,1420,0.0058473829616559675
0.38861860407700377,19.423500000001745,0.02216408345848322,0.02182991784065962,140.0993366918187,45792,1430,0.0003341657647979446
0.4985990357437884,19.433500000001754,0.03046344257891178,0.026597598753869536,140.10756197096,46112,1440,0.003865842754021287
0.3819259783121964,19.443500000001762,0.024559371173381805,0.023679946362972257,140.11625260080896,46432,1450,0.0008794257417321205
0.5168789123490637,19.45350000000178,0.029838134162127973,0.023813392221927642,140.12535645512767,46752,1460,0.006024741666624321
0.43751489912747654,19.46350000000179,0.022817489132285117,0.021761299483478075,140.13758240499106,47072,1470,0.0010561897724983282
0.4752706029388265,19.473500000001795,0.02765800803899765,0.024720291420817376,140.14853577775014,47392,1480,0.002937716341693886
0.42888035946273756,19.483500000001815,0.022913914173841476,0.022261626273393627,140.15872215710124,47712,1490,0.0006522879208205268
0.2913396853531484,19.493500000001827,0.030626448057591914,0.01997493375092745,140.1698571073296,48032,1500,0.010651515054632908
0.33655328007847934,19.503500000001843,0.020475355722010133,0.019970266893506058,140.17934860776396,48352,1510,0.0005050897059845739
0.22470106206300738,19.513500000001855,0.020426104217767718,0.019973339885473253,140.18742760742163,48672,1520,0.0004527646378846839
0.34509158552186486,19.523500000001864,0.022228146530687807,0.021057195123285053,140.19521877814515,48992,1530,0.001170951516542118
0.5086797175704082,19.533500000001876,0.025645199604332442,0.023889799974858763,140.2037446788213,49312,1540,0.0017553998390212654
0.4409148066235236,19.54350000000189,0.033157167769968514,0.02447509802877903,140.21108225295862,49632,1550,0.008682069592759944
0.3753094140360839,19.553500000001897,0.020360049791634083,0.019915087707340715,140.21995258699496,49952,1560,0.00044496271439129485
0.42864011411609315,19.56350000000191,0.03391200508922338,0.02317758277058601,140.22952743706747,50272,1570,0.010734421742381527
0.48407597272637,19.573500000001925,0.023658921942114827,0.022580108419060708,140.23744156870396,50592,1580,0.0010788134270114827
0.4803703908323306,19.583500000001937,0.02698037065565586,0.024669916927814485,140.24498755802597,50912,1590,0.002310453839891124
0.40491934679488223,19.59350000000195,0.025829836539924145,0.021181445568799973,140.2525851113055,51232,1600,0.0046483903395710515
0.296005702109597,19.60350000000196,0.020901493728160858,0.020475673675537112,140.26061516838357,51552,1610,0.00042581992456689475
0.2791458581598551,19.613500000001974,0.02525451257824898,0.02025633314624429,140.27141100924743,51872,1620,0.0049981798525550415
0.3850458625714454,19.623500000001986,0.024227288737893107,0.021666708216071133,140.28181690504033,52192,1630,0.0025605801361962225
0.3668260774831146,19.633500000001995,0.022873805649578572,0.021946937218308447,140.2920261357987,52512,1640,0.0009268680252716877
0.47427214829126263,19.64350000000201,0.025951529294252398,0.02330618090927601,140.2984930201913,52832,1650,0.002645348018995719
0.43922764787036184,19.65350000000202,0.023450140841305256,0.02221993878483772,140.3047507290667,53152,1660,0.0012302021568757482
0.562361320166799,19.66350000000204,0.03463790602982044,0.026890782639384266,140.31341934196882,53472,1670,0.007747124631714543
0.44464664764601586,19.673500000002047,0.0261362187564373,0.02179951444268226,140.32172276956823,53792,1680,0.004336703578883315
0.4892436742307128,19.683500000002056,0.023808220587670806,0.022787858545780183,140.3313161622723,54112,1690,0.0010203624988207594
0.432989265817389,19.69350000000207,0.025718123093247412,0.024597816355526447,140.3399722575978,54432,1700,0.00112030668387888
0.3776824645023502,19.703500000002084,0.02267661858350039,0.021912262216210364,140.3478051022447,54752,1710,0.0007643562741577626
0.33122355237669604,19.713500000002096,0.02148142848163843,0.02107307817786932,140.35705366471464,55072,1720,0.0004083510706550442
0.28175259016580484,19.723500000002108,0.02085664607584476,0.020343545265495776,140.36811693016546,55392,1730,0.000513100293755997
0.42500304676086453,19.73350000000212,0.01892938055098057,0.01848759651184082,140.37848377603356,55712,1740,0.0004417842319526244
0.4212815165322034,19.743500000002133,0.02106880377978087,0.02060876591131091,140.38701564674733,56032,1750,0.0004600373504217714
0.32809963540358245,19.75350000000214,0.022321945428848265,0.021003244072198862,140.39632246037988,56352,1760,0.00131870119512314
0.44157025827561536,19.763500000002157,0.02551295757293701,0.020478922128677367,140.40695620284635,56672,1770,0.005034035567950923
0.5370413020878283,19.773500000002166,0.026499870792031286,0.023942003957927227,140.41431481030844,56992,1780,0.0025578663684427743
0.5598418810533776,19.783500000002185,0.023087366484105587,0.022364905290305617,140.42181519118984,57312,1790,0.0007224620378110557
0.47191808057705237,19.793500000002194,0.02644871678203344,0.022023721225559713,140.43124365971534,57632,1800,0.004424994991131825
0.40380387819528935,19.803500000002202,0.027321643568575384,0.02142157442867756,140.43991183923308,57952,1810,0.005900067611946724
0.2536141466564953,19.813500000002218,0.019700305163860322,0.019462313130497934,140.44769248837025,58272,1820,0.00023799255504854954
0.31350659926423075,19.82350000000223,0.028584459610283375,0.020399711653590204,140.45578325630447,58592,1830,0.00818474761035759
0.2551669559941275,19.833500000002235,0.01941599464043975,0.01913616806268692,140.46639151566765,58912,1840,0.00027982627652818333
0.4135828274289008,19.843500000002255,0.024194025620818137,0.021802338398993013,140.47805629326132,59232,1850,0.0023916870748507796
0.2953286938774377,19.853500000002267,0.02346490677446127,0.019278314616531133,140.48741602432207,59552,1860,0.004186591711186339
0.5015285687915615,19.86350000000228,0.023142847605049612,0.022287979163229468,140.49711937578414,59872,1870,0.0008548676298232748
0.47042719157692875,19.873500000002295,0.025865095108747477,0.022079212963581087,140.50641970608885,60192,1880,0.0037858819967368615
0.3706424724781979,19.883500000002304,0.022486011683940887,0.021076216921210287,140.51355191465248,60512,1890,0.0014097947161644695
0.3384981739353363,19.893500000002312,0.02525753229856491,0.02066568648442626,140.52236336041707,60832,1900,0.004591845902905334
0.3627109390198817,19.90350000000233,0.023110922425985336,0.01892181960865855,140.53182751314384,61152,1910,0.004189102949749213
0.41954940507848515,19.913500000002337,0.02913278080523014,0.02060387786477804,140.5380703945301,61472,1920,0.008528903359547257
0.33663928776294905,19.923500000002353,0.01921311691403389,0.018957034032791854,140.54448112001617,61792,1930,0.0002560828404966742
0.40083237845161845,19.93350000000237,0.022994748689234255,0.02079536383971572,140.5527651368805,62112,1940,0.0021993843278323762
0.5216425482279037,19.142700000002378,0.027946341037750243,0.022881220281124114,140.56094714475222,62432,1950,0.005065119899518322
0.27470794969529233,18.952500000002388,0.018017577938735485,0.01777144968509674,140.56949906721258,62752,1960,0.00024612807319499556
0.3050769032315038,18.96250000000239,0.023442373797297477,0.01913403552025557,140.57975693802598,63072,1970,0.004308338972623459
0.3778921364643639,18.972500000002412,0.018597640842199326,0.018268514424562454,140.59264770673593,63392,1980,0.00032912645692704243
0.5561472212312374,18.982500000002425,0.022972812503576277,0.02207047455012798,140.6023669085274,63712,1990,0.0009023382212035358
0.5537904007240401,18.992500000002437,0.023060981184244156,0.02197476625442505,140.61259242760963,64032,2000,0.0010862150127650238
0.4649968036223934,19.002500000002442,0.024369588494300844,0.020011849142611025,140.62209999616965,64352,2010,0.004357738809630973
0.3855929022887806,19.012500000002458,0.02153010740876198,0.020823636651039125,140.63040272381969,64672,2020,0.0007064703226205895
0.2826796874012376,19.02250000000247,0.018990601971745492,0.018634620308876037,140.63993760652022,64992,2030,0.00035598155373008924
0.34015042137528156,19.032500000002486,0.01865230537950993,0.01833891896530986,140.64910212262336,65312,2040,0.0003133861158858053
0.3731665006306538,19.042500000002494,0.019814659375697374,0.01915209535509348,140.65834374233074,65632,2050,0.0006625640162383206
0.32461966519738195,19.05250000000251,0.01838487032800913,0.018125813547521828,140.66798790165504,65952,2060,0.0002590568554296624
0.4123194221251532,19.06250000000252,0.01999882273375988,0.019365463778376578,140.67597171586374,66272,2070,0.0006333589444693644
0.36546990913910804,19.072500000002535,0.01884480640292168,0.018494441732764242,140.6845883241503,66592,2080,0.00035036499029956754
0.304330784520657,19.08250000000254,0.021132173947989944,0.017530331946909426,140.69150858033308,66912,2090,0.0036018414102727547
0.2503022094974363,19.092500000002556,0.017264397442340852,0.01707788556814193,140.69828871094197,67232,2100,0.000186512315121945
0.2507980176936338,19.102500000002568,0.019800296053290367,0.019333496503531934,140.705487351258,67552,2110,0.0004667997629439924
0.347432722925512,19.11250000000258,0.018980257958173753,0.018474575411528346,140.71377315410376,67872,2120,0.0005056818830780685
0.5292148730569617,19.122500000002596,0.020058618672192097,0.019740283861756323,140.7211097333038,68192,2130,0.0003183345397701487
0.7354670149069462,19.13250000000261,0.024812707863748073,0.023477590642869473,140.7289069700541,68512,2140,0.001335116797417868
0.5457172903374738,19.142500000002617,0.02500180061906576,0.02349385488778353,140.74000638499126,68832,2150,0.001507945829507662
0.6628245076587022,19.152500000002632,0.03769167158752681,0.027936208993196487,140.74950289273806,69152,2160,0.009755463428155055
0.629796038054345,19.16250000000264,0.032905553281307225,0.027711893245577806,140.75738581640195,69472,2170,0.005193659827637019
0.44283706219761526,19.17250000000265,0.02828453425318003,0.02484784703701734,140.7661086379958,69792,2180,0.0034366873340331947
0.3949876095440338,19.182500000002666,0.024983178824186325,0.02234337544068694,140.7759399622712,70112,2190,0.0026398032627184876
0.4505790813936151,19.19250000000268,0.028368042036890986,0.021739957574754953,140.78580385935797,70432,2200,0.006628084469411988
0.2580245087867846,19.202500000002694,0.018556477408856156,0.01834534676745534,140.79552741603,70752,2210,0.00021113076800247658
0.2627155135647465,19.212500000002706,0.017065250221639874,0.016812238469719888,140.8056609221205,71072,2220,0.0002530119563743938
0.31681683827350243,19.222500000002718,0.0212692747823894,0.019769206922501323,140.8144513356648,71392,2230,0.0015000681451056153
0.3215431195988257,19.23250000000273,0.02140951678156853,0.019261534139513977,140.82175676429202,71712,2240,0.00214798258675728
0.3477457452861693,19.242500000002742,0.02628284543752671,0.017373991291970016,140.8290758653791,72032,2250,0.008908854670153232
0.35767998201223317,19.25250000000275,0.01962804449722171,0.019102400261908768,140.83791896010734,72352,2260,0.0005256448726868257
0.38962818285035294,19.262500000002767,0.023491125553846356,0.019623204320669174,140.84694328563717,72672,2270,0.003867920706397854
0.4387421054985371,19.27250000000278,0.023844213224947446,0.020873799268156294,140.85432479989134,72992,2280,0.0029704137290536897
0.4585658464371243,19.282500000002795,0.021814626362174745,0.02008182387799025,140.86319536248973,73312,2290,0.0017328021480352619
0.4493789633662354,19.292500000002796,0.029112429451197387,0.02179495487362146,140.8721364038407,73632,2300,0.007317475389572792
0.404631415740562,19.302500000002812,0.019999940320849417,0.019289487600326533,140.8810591888059,73952,2310,0.0007104524513124489
0.4815224013240423,19.312500000002828,0.028443828597664835,0.020993958041071892,140.88776243166404,74272,2320,0.007449870003620163
0.4341692502786088,19.322500000002837,0.028156417515128852,0.024300846643745898,140.89563442603782,74592,2330,0.0038555716339033104
0.25426448256796313,19.33250000000285,0.02236194517463446,0.01895004762336612,140.90370735409894,74912,2340,0.003411897609476
0.2886347463038998,19.342500000002865,0.021657390426844357,0.019706214778125283,140.91291852726988,75232,2350,0.0019511754871928135
0.277952488145514,19.352500000002877,0.020635878015309573,0.0193577173165977,140.92209933822713,75552,2360,0.0012781605837517416
0.41548342239884895,19.36250000000289,0.022008878644555807,0.020639268495142457,140.9316648293152,75872,2370,0.0013696107489522547
0.4951684396198234,19.3725000000029,0.022996412776410576,0.022195533290505408,140.93953374629922,76192,2380,0.0008008798264199868
0.3491646502168486,19.38250000000291,0.023214608803391455,0.019461347814649345,140.94789991591355,76512,2390,0.0037532617439865134
