% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 26 2026, 07:37
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 2.07486666965e-06
0.0005 -0.0305 2.67093790566e-06
0.0005 -0.0295 2.8523156017e-06
0.0005 -0.0285 3.04444709149e-06
0.0005 -0.0275 3.26844770207e-06
0.0005 -0.0265 3.44524480719e-06
0.0005 -0.0255 3.60237479664e-06
0.0005 -0.0245 3.73021419825e-06
0.0005 -0.0235 3.83122098414e-06
0.0005 -0.0225 3.91294687203e-06
0.0005 -0.0215 3.95702437924e-06
0.0005 -0.0205 3.9729909262e-06
0.0005 -0.0195 3.93899795558e-06
0.0005 -0.0185 3.86191632521e-06
0.0005 -0.0175 3.73905975923e-06
0.0005 -0.0165 3.58418950795e-06
0.0005 -0.0155 3.38984665495e-06
0.0005 -0.0145 3.20300066729e-06
0.0005 -0.0135 3.09255666975e-06
0.0005 -0.0125 3.02890185582e-06
0.0005 -0.0115 3.00826870565e-06
0.0005 -0.0105 3.09402917546e-06
0.0005 -0.0095 3.50744641464e-06
0.0005 -0.0085 4.87140263146e-06
0.0005 -0.0075 9.99840157887e-06
0.0005 -0.0065 3.10500373417e-05
0.0005 -0.0055 0.000129197250769
0.0005 -0.0045 0.000420245029986
0.0005 -0.0035 0.00142858553841
0.0005 -0.0025 0.002424760036
0.0005 -0.0015 0.0485342845975
0.0005 -0.0005 0.0891368160676
0.0005 0.0005 0.0844849417864
0.0005 0.0015 0.0360588391371
0.0005 0.0025 0.00223552243091
0.0005 0.0035 0.00169387536271
0.0005 0.0045 0.000971412348307
0.0005 0.0055 0.000442372762533
0.0005 0.0065 0.00013285875682
0.0005 0.0075 3.82688301791e-05
0.0005 0.0085 1.63668988743e-05
0.0005 0.0095 9.79475978645e-06
0.0005 0.0105 6.6295559673e-06
0.0005 0.0115 5.43588574492e-06
0.0005 0.0125 5.48517715962e-06
0.0005 0.0135 5.88747228832e-06
0.0005 0.0145 6.10312176194e-06
0.0005 0.0155 6.21313726626e-06
0.0005 0.0165 6.16293289694e-06
0.0005 0.0175 6.01523439339e-06
0.0005 0.0185 5.81517337842e-06
0.0005 0.0195 5.6010585975e-06
0.0005 0.0205 5.38013834752e-06
0.0005 0.0215 5.18099808857e-06
0.0005 0.0225 4.98154754609e-06
0.0005 0.0235 4.79183321812e-06
0.0005 0.0245 4.60740350099e-06
0.0005 0.0255 4.42733926951e-06
0.0005 0.0265 4.22432965255e-06
0.0005 0.0275 3.99515569247e-06
0.0005 0.0285 3.73399360021e-06
0.0005 0.0295 3.35303953154e-06
0.0005 0.0305 3.0202674661e-06
0.0005 0.0315 2.32470841406e-06
0.0015 -0.0315 2.67749364443e-06
0.0015 -0.0305 3.52975743829e-06
0.0015 -0.0295 3.71181587221e-06
0.0015 -0.0285 3.66624267995e-06
0.0015 -0.0275 3.62419626883e-06
0.0015 -0.0265 3.60552215452e-06
0.0015 -0.0255 3.60589948947e-06
0.0015 -0.0245 3.61961838372e-06
0.0015 -0.0235 3.63975895654e-06
0.0015 -0.0225 3.66266164127e-06
0.0015 -0.0215 3.68633414467e-06
0.0015 -0.0205 3.71989261814e-06
0.0015 -0.0195 3.77448107528e-06
0.0015 -0.0185 3.87968292377e-06
0.0015 -0.0175 4.06357014026e-06
0.0015 -0.0165 4.34909721761e-06
0.0015 -0.0155 4.72842537789e-06
0.0015 -0.0145 5.16110932374e-06
0.0015 -0.0135 5.63240214293e-06
0.0015 -0.0125 6.14643073414e-06
0.0015 -0.0115 6.87617878095e-06
0.0015 -0.0105 8.42773886559e-06
0.0015 -0.0095 1.21691377619e-05
0.0015 -0.0085 2.15269869645e-05
0.0015 -0.0075 5.16821191868e-05
0.0015 -0.0065 0.00015265646923
0.0015 -0.0055 0.000549790888278
0.0015 -0.0045 0.00154265245505
0.0015 -0.0035 0.00309791432501
0.0015 -0.0025 0.00352473053173
0.0015 -0.0015 0.0517457090188
0.0015 -0.0005 0.0885648283044
0.0015 0.0005 0.0825274502563
0.0015 0.0015 0.0344570689211
0.0015 0.0025 0.00325111282788
0.0015 0.0035 0.00397662231953
0.0015 0.0045 0.00359861133663
0.0015 0.0055 0.0021561943918
0.0015 0.0065 0.000750411554821
0.0015 0.0075 0.000241490615873
0.0015 0.0085 8.50910650889e-05
0.0015 0.0095 3.43377790559e-05
0.0015 0.0105 1.55673476457e-05
0.0015 0.0115 9.0868639671e-06
0.0015 0.0125 7.07896485739e-06
0.0015 0.0135 6.42070972077e-06
0.0015 0.0145 6.20637226035e-06
0.0015 0.0155 6.11769124796e-06
0.0015 0.0165 5.98688543055e-06
0.0015 0.0175 5.7964455011e-06
0.0015 0.0185 5.56406959363e-06
0.0015 0.0195 5.32270876031e-06
0.0015 0.0205 5.09230136827e-06
0.0015 0.0215 4.88475579945e-06
0.0015 0.0225 4.70052049592e-06
0.0015 0.0235 4.54337197519e-06
0.0015 0.0245 4.4131708091e-06
0.0015 0.0255 4.312492593e-06
0.0015 0.0265 4.24461367426e-06
0.0015 0.0275 4.21296807763e-06
0.0015 0.0285 4.2188048897e-06
0.0015 0.0295 4.21965262681e-06
0.0015 0.0305 3.96522084933e-06
0.0015 0.0315 2.99812826509e-06
0.0025 -0.0315 2.84579983452e-06
0.0025 -0.0305 3.70733261951e-06
0.0025 -0.0295 4.28305332199e-06
0.0025 -0.0285 4.34115864337e-06
0.0025 -0.0275 4.27089858958e-06
0.0025 -0.0265 4.19034359585e-06
0.0025 -0.0255 4.1322170549e-06
0.0025 -0.0245 4.10271384216e-06
0.0025 -0.0235 4.09871637102e-06
0.0025 -0.0225 4.11917669087e-06
0.0025 -0.0215 4.16824868012e-06
0.0025 -0.0205 4.26014824743e-06
0.0025 -0.0195 4.4170782502e-06
0.0025 -0.0185 4.6693654859e-06
0.0025 -0.0175 5.04193859677e-06
0.0025 -0.0165 5.5448562022e-06
0.0025 -0.0155 6.16821163267e-06
0.0025 -0.0145 6.86585922017e-06
0.0025 -0.0135 7.63816384375e-06
0.0025 -0.0125 8.70512182975e-06
0.0025 -0.0115 1.09178435556e-05
0.0025 -0.0105 1.69570643831e-05
0.0025 -0.0095 3.29591875509e-05
0.0025 -0.0085 8.10283388424e-05
0.0025 -0.0075 0.000261764434368
0.0025 -0.0065 0.000786816054804
0.0025 -0.0055 0.00216263561353
0.0025 -0.0045 0.00374724818042
0.0025 -0.0035 0.00389698759594
0.0025 -0.0025 0.00769571379355
0.0025 -0.0015 0.0564290421712
0.0025 -0.0005 0.0867798381789
0.0025 0.0005 0.0793039360402
0.0025 0.0015 0.0334183961646
0.0025 0.0025 0.00508454744848
0.0025 0.0035 0.00492432128729
0.0025 0.0045 0.00638123716699
0.0025 0.0055 0.00620930224535
0.0025 0.0065 0.00391310955451
0.0025 0.0075 0.00137393334289
0.0025 0.0085 0.000306816867083
0.0025 0.0095 7.99635108339e-05
0.0025 0.0105 2.89876038196e-05
0.0025 0.0115 1.41742923428e-05
0.0025 0.0125 9.94605274382e-06
0.0025 0.0135 8.5566306461e-06
0.0025 0.0145 7.89423932765e-06
0.0025 0.0155 7.42082418637e-06
0.0025 0.0165 7.00415166938e-06
0.0025 0.0175 6.62428334549e-06
0.0025 0.0185 6.27563840557e-06
0.0025 0.0195 5.96436082177e-06
0.0025 0.0205 5.68803924443e-06
0.0025 0.0215 5.45273283766e-06
0.0025 0.0225 5.25264498177e-06
0.0025 0.0235 5.09382969108e-06
0.0025 0.0245 4.9751478919e-06
0.0025 0.0255 4.90088117376e-06
0.0025 0.0265 4.87490734496e-06
0.0025 0.0275 4.8897186102e-06
0.0025 0.0285 4.90836839226e-06
0.0025 0.0295 4.79548220101e-06
0.0025 0.0305 4.12865731424e-06
0.0025 0.0315 3.18031581951e-06
0.0035 -0.0315 2.95092910342e-06
0.0035 -0.0305 3.64609099207e-06
0.0035 -0.0295 4.34351089399e-06
0.0035 -0.0285 4.60249903679e-06
0.0035 -0.0275 4.6417467522e-06
0.0035 -0.0265 4.59001111275e-06
0.0035 -0.0255 4.53493575312e-06
0.0035 -0.0245 4.50533304827e-06
0.0035 -0.0235 4.5136928535e-06
0.0035 -0.0225 4.56676606035e-06
0.0035 -0.0215 4.67629945409e-06
0.0035 -0.0205 4.85671883292e-06
0.0035 -0.0195 5.1336729456e-06
0.0035 -0.0185 5.52298749893e-06
0.0035 -0.0175 6.02866628601e-06
0.0035 -0.0165 6.62854341116e-06
0.0035 -0.0155 7.29938358949e-06
0.0035 -0.0145 8.03798911839e-06
0.0035 -0.0135 9.04498607445e-06
0.0035 -0.0125 1.14524940194e-05
0.0035 -0.0115 1.83867045996e-05
0.0035 -0.0105 4.16178799627e-05
0.0035 -0.0095 0.000135017884971
0.0035 -0.0085 0.00051847128829
0.0035 -0.0075 0.0017874267936
0.0035 -0.0065 0.00408288163613
0.0035 -0.0055 0.00585052963773
0.0035 -0.0045 0.00572655700078
0.0035 -0.0035 0.00275239595219
0.0035 -0.0025 0.0172161675064
0.0035 -0.0015 0.0617124675966
0.0035 -0.0005 0.0814256361819
0.0035 0.0005 0.0727830132059
0.0035 0.0015 0.0333560261446
0.0035 0.0025 0.00783008445692
0.0035 0.0035 0.00230199980424
0.0035 0.0045 0.00197180140942
0.0035 0.0055 0.00256120118198
0.0035 0.0065 0.00354329155154
0.0035 0.0075 0.00305844844509
0.0035 0.0085 0.00106474394432
0.0035 0.0095 0.000153028093363
0.0035 0.0105 5.79160521002e-05
0.0035 0.0115 2.4601331461e-05
0.0035 0.0125 1.45225103235e-05
0.0035 0.0135 1.11937671208e-05
0.0035 0.0145 9.72714544319e-06
0.0035 0.0155 8.68016842527e-06
0.0035 0.0165 7.88528594707e-06
0.0035 0.0175 7.28079995928e-06
0.0035 0.0185 6.81595816671e-06
0.0035 0.0195 6.44671663174e-06
0.0035 0.0205 6.13908812892e-06
0.0035 0.0215 5.88779100268e-06
0.0035 0.0225 5.67969223077e-06
0.0035 0.0235 5.51972171744e-06
0.0035 0.0245 5.40357876243e-06
0.0035 0.0255 5.33141606655e-06
0.0035 0.0265 5.29423173179e-06
0.0035 0.0275 5.26286936358e-06
0.0035 0.0285 5.14785314986e-06
0.0035 0.0295 4.81064391296e-06
0.0035 0.0305 4.02489115058e-06
0.0035 0.0315 3.28881048161e-06
0.0045 -0.0315 3.04498691098e-06
0.0045 -0.0305 3.5919085102e-06
0.0045 -0.0295 4.28017348394e-06
0.0045 -0.0285 4.64988451819e-06
0.0045 -0.0275 4.81436460826e-06
0.0045 -0.0265 4.83849558094e-06
0.0045 -0.0255 4.82577208783e-06
0.0045 -0.0245 4.82605783325e-06
0.0045 -0.0235 4.87169155253e-06
0.0045 -0.0225 4.98009337437e-06
