% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 25 2026, 22:47
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 3.05564128124e-06
0.0005 -0.0305 4.20800748704e-06
0.0005 -0.0295 4.99075185672e-06
0.0005 -0.0285 5.44423356291e-06
0.0005 -0.0275 5.84220626747e-06
0.0005 -0.0265 6.20903513381e-06
0.0005 -0.0255 6.57588639773e-06
0.0005 -0.0245 6.91926990923e-06
0.0005 -0.0235 7.27441124971e-06
0.0005 -0.0225 7.62311066608e-06
0.0005 -0.0215 7.95548187966e-06
0.0005 -0.0205 8.38543284136e-06
0.0005 -0.0195 8.68788162148e-06
0.0005 -0.0185 9.11252434918e-06
0.0005 -0.0175 9.61378295452e-06
0.0005 -0.0165 9.95769196383e-06
0.0005 -0.0155 1.05057753179e-05
0.0005 -0.0145 1.18043814038e-05
0.0005 -0.0135 2.06051390995e-05
0.0005 -0.0125 5.32912619631e-05
0.0005 -0.0115 0.000135071335708
0.0005 -0.0105 0.000202092153752
0.0005 -0.0095 0.00467228700352
0.0005 -0.0085 0.016641541104
0.0005 -0.0075 0.0243155606631
0.0005 -0.0065 0.021609037587
0.0005 -0.0055 0.00243186152902
0.0005 -0.0045 0.00137696057429
0.0005 -0.0035 0.000820451710263
0.0005 -0.0025 0.000197250764208
0.0005 -0.0015 4.41836862611e-05
0.0005 -0.0005 2.41695158591e-05
0.0005 0.0005 1.17107151301e-05
0.0005 0.0015 6.99278428465e-06
0.0005 0.0025 6.47195122812e-06
0.0005 0.0035 6.60699199748e-06
0.0005 0.0045 6.68026588249e-06
0.0005 0.0055 6.59777321473e-06
0.0005 0.0065 6.69569710596e-06
0.0005 0.0075 6.42897651372e-06
0.0005 0.0085 6.57654794703e-06
0.0005 0.0095 6.40860380637e-06
0.0005 0.0105 6.29600309567e-06
0.0005 0.0115 6.18382933026e-06
0.0005 0.0125 6.0497504268e-06
0.0005 0.0135 5.91353983883e-06
0.0005 0.0145 5.77069198072e-06
0.0005 0.0155 5.63124465692e-06
0.0005 0.0165 5.48633946545e-06
0.0005 0.0175 5.3416252685e-06
0.0005 0.0185 5.19389247066e-06
0.0005 0.0195 5.04364195054e-06
0.0005 0.0205 4.8906174837e-06
0.0005 0.0215 4.73295297319e-06
0.0005 0.0225 4.56771497786e-06
0.0005 0.0235 4.39595650702e-06
0.0005 0.0245 4.22248329263e-06
0.0005 0.0255 4.03181864336e-06
0.0005 0.0265 3.83158664253e-06
0.0005 0.0275 3.61271086738e-06
0.0005 0.0285 3.35653125125e-06
0.0005 0.0295 3.09461699645e-06
0.0005 0.0305 2.78841325722e-06
0.0005 0.0315 2.15928865358e-06
0.0015 -0.0315 4.21262839941e-06
