% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 26 2026, 14:28
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 1.29904520526e-06
0.0005 -0.0305 1.65114428617e-06
0.0005 -0.0295 1.70980041541e-06
0.0005 -0.0285 1.7244622517e-06
0.0005 -0.0275 1.73746134717e-06
0.0005 -0.0265 1.75343756679e-06
0.0005 -0.0255 1.81958312392e-06
0.0005 -0.0245 2.10617707116e-06
0.0005 -0.0235 3.18262526974e-06
0.0005 -0.0225 6.14166839249e-06
0.0005 -0.0215 1.32241345644e-05
0.0005 -0.0205 5.87524965897e-05
0.0005 -0.0195 0.000387204814881
0.0005 -0.0185 0.00118265030721
0.0005 -0.0175 0.00203022423332
0.0005 -0.0165 0.00313858153785
0.0005 -0.0155 0.0351865279707
0.0005 -0.0145 0.0401623647791
0.0005 -0.0135 0.0334492837717
0.0005 -0.0125 0.025520025208
0.0005 -0.0115 0.0196648024142
0.0005 -0.0105 0.00908172016393
0.0005 -0.0095 0.00149564871703
0.0005 -0.0085 0.000359394076768
0.0005 -0.0075 0.000482296969477
0.0005 -0.0065 0.0038827210587
0.0005 -0.0055 0.0189897274203
0.0005 -0.0045 0.0376262762706
0.0005 -0.0035 0.0558546053357
0.0005 -0.0025 0.0715625118485
0.0005 -0.0015 0.072970237811
0.0005 -0.0005 0.0484547429069
0.0005 0.0005 0.00276982563065
0.0005 0.0015 0.00200831321613
0.0005 0.0025 0.00101565390782
0.0005 0.0035 0.000441621570762
0.0005 0.0045 0.000276596124044
0.0005 0.0055 0.000183349847654
0.0005 0.0065 6.41560163219e-05
0.0005 0.0075 2.03823739008e-05
0.0005 0.0085 1.13617842501e-05
0.0005 0.0095 9.54201630756e-06
0.0005 0.0105 8.51286863866e-06
0.0005 0.0115 7.50819196579e-06
0.0005 0.0125 7.07829233378e-06
0.0005 0.0135 6.90809937586e-06
0.0005 0.0145 6.94273941256e-06
0.0005 0.0155 7.65562867332e-06
0.0005 0.0165 8.18789025163e-06
0.0005 0.0175 8.69791984252e-06
0.0005 0.0185 9.02133591398e-06
0.0005 0.0195 9.22362103756e-06
0.0005 0.0205 9.24348928586e-06
0.0005 0.0215 9.1135258994e-06
0.0005 0.0225 8.87977345512e-06
0.0005 0.0235 8.60589404834e-06
0.0005 0.0245 8.29419829885e-06
0.0005 0.0255 7.95283516407e-06
0.0005 0.0265 7.59429565103e-06
0.0005 0.0275 7.17806754105e-06
0.0005 0.0285 6.72036438887e-06
0.0005 0.0295 6.19888982827e-06
0.0005 0.0305 5.1869761818e-06
0.0005 0.0315 3.93895418541e-06
0.0015 -0.0315 1.71136180904e-06
0.0015 -0.0305 2.25139731473e-06
0.0015 -0.0295 2.26994142993e-06
0.0015 -0.0285 2.19111404642e-06
0.0015 -0.0275 2.24065581915e-06
0.0015 -0.0265 2.41759788305e-06
0.0015 -0.0255 2.77621484741e-06
0.0015 -0.0245 3.74134455844e-06
0.0015 -0.0235 6.95264921211e-06
0.0015 -0.0225 1.72710530675e-05
0.0015 -0.0215 7.02061246168e-05
0.0015 -0.0205 0.000335514912309
0.0015 -0.0195 0.00143957053357
0.0015 -0.0185 0.00269878425547
0.0015 -0.0175 0.00187452326437
0.0015 -0.0165 0.0146874215447
0.0015 -0.0155 0.0402003562608
0.0015 -0.0145 0.0403306471527
0.0015 -0.0135 0.0325351561924
0.0015 -0.0125 0.0244234007902
0.0015 -0.0115 0.0140021078875
0.0015 -0.0105 0.00350830405698
0.0015 -0.0095 0.000822629907633
0.0015 -0.0085 0.000295977007518
0.0015 -0.0075 0.000494625099688
0.0015 -0.0065 0.00257735390744
0.0015 -0.0055 0.0148499175871
0.0015 -0.0045 0.0349131189955
0.0015 -0.0035 0.053828844971
0.0015 -0.0025 0.0704645330369
0.0015 -0.0015 0.0743260234383
0.0015 -0.0005 0.0558554081637
0.0015 0.0005 0.00806602023028
0.0015 0.0015 0.00324639993907
0.0015 0.0025 0.00227867949739
0.0015 0.0035 0.000930415920911
0.0015 0.0045 0.000281168731758
0.0015 0.0055 0.000133041894883
0.0015 0.0065 6.03168331302e-05
0.0015 0.0075 3.02197841841e-05
0.0015 0.0085 2.6841366412e-05
0.0015 0.0095 3.06697800581e-05
0.0015 0.0105 3.25691549265e-05
0.0015 0.0115 3.13033581255e-05
0.0015 0.0125 2.74084445894e-05
0.0015 0.0135 2.08186035036e-05
0.0015 0.0145 1.48836452128e-05
0.0015 0.0155 1.1312288989e-05
0.0015 0.0165 9.34915077009e-06
0.0015 0.0175 8.39505220769e-06
0.0015 0.0185 7.99090660349e-06
0.0015 0.0195 7.83220825226e-06
0.0015 0.0205 7.71762112774e-06
0.0015 0.0215 7.59440405595e-06
0.0015 0.0225 7.45220773203e-06
0.0015 0.0235 7.31192417538e-06
0.0015 0.0245 7.18718489361e-06
0.0015 0.0255 7.09012656614e-06
0.0015 0.0265 7.02504760101e-06
0.0015 0.0275 7.00834479943e-06
0.0015 0.0285 7.0597055424e-06
0.0015 0.0295 7.09292925565e-06
0.0015 0.0305 6.66168394831e-06
0.0015 0.0315 5.08640248403e-06
0.0025 -0.0315 1.91280377112e-06
0.0025 -0.0305 2.6619876401e-06
0.0025 -0.0295 3.02936243941e-06
0.0025 -0.0285 3.05763340488e-06
0.0025 -0.0275 3.13537556052e-06
0.0025 -0.0265 3.3546600575e-06
0.0025 -0.0255 3.93539013976e-06
0.0025 -0.0245 5.87754511181e-06
0.0025 -0.0235 1.28361913916e-05
0.0025 -0.0225 3.78617943992e-05
0.0025 -0.0215 0.000248618156578
0.0025 -0.0205 0.00113134120927
0.0025 -0.0195 0.002912285128
0.0025 -0.0185 0.00271430101784
0.0025 -0.0175 0.00616047657815
0.0025 -0.0165 0.0282291113238
0.0025 -0.0155 0.0425124268064
0.0025 -0.0145 0.0388230272879
0.0025 -0.0135 0.0304411549179
0.0025 -0.0125 0.0203422774095
0.0025 -0.0115 0.00795208109865
0.0025 -0.0105 0.00169297733918
0.0025 -0.0095 0.000469099197417
0.0025 -0.0085 0.000181305849205
0.0025 -0.0075 0.00031264934413
0.0025 -0.0065 0.00151834743782
0.0025 -0.0055 0.0106192226135
0.0025 -0.0045 0.0306358347307
0.0025 -0.0035 0.050908831589
0.0025 -0.0025 0.0684506056486
0.0025 -0.0015 0.0748170067615
0.0025 -0.0005 0.0630314097555
0.0025 0.0005 0.0191501533023
0.0025 0.0015 0.00233132897865
0.0025 0.0025 0.00329808629755
0.0025 0.0035 0.00158122958707
0.0025 0.0045 0.00046269946758
0.0025 0.0055 0.000179536618387
0.0025 0.0065 8.0937779382e-05
0.0025 0.0075 5.57935780945e-05
0.0025 0.0085 6.92765039038e-05
0.0025 0.0095 9.11629382861e-05
0.0025 0.0105 9.63649751098e-05
0.0025 0.0115 9.23297634235e-05
