% Model:              Benchmark260518.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 19 2026, 08:24
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 4.63995779411e-06
0.0005 -0.0305 2.01463372275e-05
0.0005 -0.0295 6.85887114575e-05
0.0005 -0.0285 0.000228190156748
0.0005 -0.0275 0.000803383171212
0.0005 -0.0265 0.000925981214143
0.0005 -0.0255 0.0291981626887
0.0005 -0.0245 0.0752109427679
0.0005 -0.0235 0.0930136533949
0.0005 -0.0225 0.0527575056067
0.0005 -0.0215 0.00490272744012
0.0005 -0.0205 0.00236398354282
0.0005 -0.0195 0.000751599092239
0.0005 -0.0185 0.000559223521374
0.0005 -0.0175 0.00041763989062
0.0005 -0.0165 0.000219125236874
0.0005 -0.0155 7.95060934409e-05
0.0005 -0.0145 3.62673751924e-05
0.0005 -0.0135 2.53303929036e-05
0.0005 -0.0125 2.71284807616e-05
0.0005 -0.0115 3.64132646644e-05
0.0005 -0.0105 5.44814507678e-05
0.0005 -0.0095 9.20526745553e-05
0.0005 -0.0085 0.000187833288902
0.0005 -0.0075 0.000337419612872
0.0005 -0.0065 0.000588693481245
0.0005 -0.0055 0.00102653947189
0.0005 -0.0045 0.00147085313936
0.0005 -0.0035 0.00157369405016
0.0005 -0.0025 0.00105072000976
0.0005 -0.0015 0.00101519770201
0.0005 -0.0005 0.00268950460711
0.0005 0.0005 0.00464398822301
0.0005 0.0015 0.00653054125328
0.0005 0.0025 0.00812388376266
0.0005 0.0035 0.00920586025969
0.0005 0.0045 0.00962522861194
0.0005 0.0055 0.00932285817168
0.0005 0.0065 0.00833028073733
0.0005 0.0075 0.00677978423816
0.0005 0.0085 0.00492441860212
0.0005 0.0095 0.00309565127198
0.0005 0.0105 0.00161779207138
0.0005 0.0115 0.000713283248045
0.0005 0.0125 0.000420964843645
0.0005 0.0135 0.00037192642737
0.0005 0.0145 0.000272834178126
0.0005 0.0155 0.000130827068233
0.0005 0.0165 4.43017384133e-05
0.0005 0.0175 1.83203417495e-05
0.0005 0.0185 1.01173044767e-05
0.0005 0.0195 7.37652142824e-06
0.0005 0.0205 6.12123756073e-06
0.0005 0.0215 5.41125153952e-06
0.0005 0.0225 4.98033697107e-06
0.0005 0.0235 4.68958802937e-06
0.0005 0.0245 4.46453779728e-06
0.0005 0.0255 4.27277142851e-06
0.0005 0.0265 4.09095186377e-06
0.0005 0.0275 3.88623591038e-06
0.0005 0.0285 3.6521493157e-06
0.0005 0.0295 3.25143132401e-06
0.0005 0.0305 2.86401903752e-06
0.0005 0.0315 1.40834908271e-06
0.0015 -0.0315 1.00481279508e-05
0.0015 -0.0305 4.36489071102e-05
0.0015 -0.0295 0.000152697649094
0.0015 -0.0285 0.0005509642331
0.0015 -0.0275 0.00181430419862
0.0015 -0.0265 0.00156487913537
0.0015 -0.0255 0.02619625543
0.0015 -0.0245 0.0701004427147
0.0015 -0.0235 0.0918254580491
0.0015 -0.0225 0.0640004895354
0.0015 -0.0215 0.0143751412312
0.0015 -0.0205 0.005054851692
0.0015 -0.0195 0.00206074085201
0.0015 -0.0185 0.00105538623643
0.0015 -0.0175 0.000706465786407
0.0015 -0.0165 0.00038082303518
0.0015 -0.0155 0.000149799672868
0.0015 -0.0145 7.48070275807e-05
0.0015 -0.0135 5.80127751517e-05
0.0015 -0.0125 6.83593136817e-05
0.0015 -0.0115 9.51458483124e-05
0.0015 -0.0105 0.000134067580298
0.0015 -0.0095 0.000215882741034
0.0015 -0.0085 0.000394315557295
0.0015 -0.0075 0.000727157117682
0.0015 -0.0065 0.00130914412845
0.0015 -0.0055 0.00192102399538
0.0015 -0.0045 0.00183941233536
0.0015 -0.0035 0.000961119633349
0.0015 -0.0025 0.00359652366913
0.0015 -0.0015 0.00780965272204
0.0015 -0.0005 0.0122760497612
0.0015 0.0005 0.0164323422185
0.0015 0.0015 0.0200142842992
0.0015 0.0025 0.0228220137379
