% Model:              Benchmark260518.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 21 2026, 11:08
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 3.24154936419e-06
0.0005 -0.0305 6.44258483518e-06
0.0005 -0.0295 7.19912438794e-06
0.0005 -0.0285 8.06409159436e-06
0.0005 -0.0275 8.56821199054e-06
0.0005 -0.0265 9.09613705206e-06
0.0005 -0.0255 9.5937002034e-06
0.0005 -0.0245 1.01053992636e-05
0.0005 -0.0235 1.06102693327e-05
0.0005 -0.0225 1.10952281259e-05
0.0005 -0.0215 1.15265319137e-05
0.0005 -0.0205 1.19930776062e-05
0.0005 -0.0195 1.260266492e-05
0.0005 -0.0185 1.37124183097e-05
0.0005 -0.0175 1.60402971761e-05
0.0005 -0.0165 2.04041876952e-05
0.0005 -0.0155 3.25928647738e-05
0.0005 -0.0145 6.8211263364e-05
0.0005 -0.0135 0.0001672433457
0.0005 -0.0125 0.000269777432577
0.0005 -0.0115 0.000281398694327
0.0005 -0.0105 0.000352201586428
0.0005 -0.0095 0.000531218504162
0.0005 -0.0085 0.00496010185331
0.0005 -0.0075 0.0168892739175
0.0005 -0.0065 0.023690683659
0.0005 -0.0055 0.0197506412756
0.0005 -0.0045 0.015009841543
0.0005 -0.0035 0.0106156397653
0.0005 -0.0025 0.00747565902849
0.0005 -0.0015 0.00547909283039
0.0005 -0.0005 0.00428395567221
0.0005 0.0005 0.00379948404917
0.0005 0.0015 0.00496826234029
0.0005 0.0025 0.00851030425008
0.0005 0.0035 0.0139147837378
0.0005 0.0045 0.0208499406147
0.0005 0.0055 0.027005529072
0.0005 0.0065 0.0306263517752
0.0005 0.0075 0.0209023576867
0.0005 0.0085 0.00559164506826
0.0005 0.0095 0.000852208383074
0.0005 0.0105 0.0011754404564
0.0005 0.0115 0.00110265746661
0.0005 0.0125 0.000784760165692
0.0005 0.0135 0.000395008878541
0.0005 0.0145 0.000133940129374
0.0005 0.0155 5.04799243417e-05
0.0005 0.0165 3.34837292771e-05
0.0005 0.0175 2.50131205432e-05
0.0005 0.0185 1.64165858326e-05
0.0005 0.0195 1.00182013043e-05
0.0005 0.0205 6.60661756709e-06
0.0005 0.0215 5.24360664503e-06
0.0005 0.0225 4.69074596119e-06
0.0005 0.0235 4.32645561534e-06
0.0005 0.0245 4.0924760657e-06
0.0005 0.0255 3.90358913564e-06
0.0005 0.0265 3.72743927226e-06
0.0005 0.0275 3.52462079302e-06
0.0005 0.0285 3.25459841382e-06
0.0005 0.0295 2.90455160895e-06
0.0005 0.0305 2.64340969413e-06
0.0005 0.0315 1.32106613505e-06
0.0015 -0.0315 6.27602551696e-06
0.0015 -0.0305 1.2280349322e-05
0.0015 -0.0295 1.30440605044e-05
0.0015 -0.0285 1.38928194561e-05
0.0015 -0.0275 1.42117095472e-05
0.0015 -0.0265 1.4614376352e-05
0.0015 -0.0255 1.50662146227e-05
0.0015 -0.0245 1.56165394292e-05
0.0015 -0.0235 1.62333859577e-05
0.0015 -0.0225 1.68830278638e-05
0.0015 -0.0215 1.75295632791e-05
0.0015 -0.0205 1.82938095955e-05
0.0015 -0.0195 1.9433129561e-05
0.0015 -0.0185 2.16795820241e-05
0.0015 -0.0175 2.6593901711e-05
0.0015 -0.0165 3.7423605371e-05
0.0015 -0.0155 6.49988864836e-05
0.0015 -0.0145 0.000132281438119
0.0015 -0.0135 0.00029044021939
0.0015 -0.0125 0.000469503526728
0.0015 -0.0115 0.000692138876634
0.0015 -0.0105 0.000527643955607
0.0015 -0.0095 0.00442695846826
0.0015 -0.0085 0.0139451576926
0.0015 -0.0075 0.023062581932
0.0015 -0.0065 0.0239553832836
0.0015 -0.0055 0.0192711028925
0.0015 -0.0045 0.0143877917971
0.0015 -0.0035 0.0102800447311
0.0015 -0.0025 0.00730702937825
0.0015 -0.0015 0.0052941555903
0.0015 -0.0005 0.0039691406551
0.0015 0.0005 0.00308108870655
0.0015 0.0015 0.00330406872184
0.0015 0.0025 0.00619188728919
0.0015 0.0035 0.011349773752
0.0015 0.0045 0.0182994278334
0.0015 0.0055 0.0253712042866
0.0015 0.0065 0.030439740825
0.0015 0.0075 0.0281287933732
0.0015 0.0085 0.0163747026547
0.0015 0.0095 0.0050569969118
0.0015 0.0105 0.00121982982139
0.0015 0.0115 0.00190084250583
0.0015 0.0125 0.00182032415135
0.0015 0.0135 0.00121900665406
0.0015 0.0145 0.000530960862684
0.0015 0.0155 0.000186785985692
0.0015 0.0165 0.000109931878477
0.0015 0.0175 7.791458717e-05
0.0015 0.0185 4.45356340591e-05
0.0015 0.0195 2.4219062983e-05
0.0015 0.0205 1.40691484818e-05
0.0015 0.0215 9.82997781529e-06
0.0015 0.0225 8.08695319431e-06
0.0015 0.0235 7.21592799627e-06
0.0015 0.0245 6.76135312358e-06
0.0015 0.0255 6.49361135538e-06
0.0015 0.0265 6.31594872527e-06
0.0015 0.0275 6.1530176925e-06
0.0015 0.0285 5.94463525388e-06
0.0015 0.0295 5.55519773577e-06
0.0015 0.0305 5.16459779583e-06
0.0015 0.0315 2.5897518315e-06
0.0025 -0.0315 6.64467424954e-06
0.0025 -0.0305 1.24581307209e-05
0.0025 -0.0295 1.23636178055e-05
0.0025 -0.0285 1.25831433453e-05
0.0025 -0.0275 1.22238771335e-05
0.0025 -0.0265 1.18949378344e-05
0.0025 -0.0255 1.17040294856e-05
0.0025 -0.0245 1.17331594376e-05
0.0025 -0.0235 1.19808940358e-05
0.0025 -0.0225 1.24037027157e-05
0.0025 -0.0215 1.29744429839e-05
0.0025 -0.0205 1.37745435969e-05
0.0025 -0.0195 1.5183316544e-05
0.0025 -0.0185 1.82248641697e-05
