% Model:              Benchmark260518细网格.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 26 2026, 07:02
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 3.3149759161e-06
0.0005 -0.0305 4.63426274004e-06
0.0005 -0.0295 5.46933731209e-06
0.0005 -0.0285 5.9569751507e-06
0.0005 -0.0275 6.35101473755e-06
0.0005 -0.0265 6.70179584338e-06
0.0005 -0.0255 7.00606799601e-06
0.0005 -0.0245 7.29083436885e-06
0.0005 -0.0235 7.5471935389e-06
0.0005 -0.0225 7.78520114983e-06
0.0005 -0.0215 8.0042625257e-06
0.0005 -0.0205 8.20956406726e-06
0.0005 -0.0195 8.39771445417e-06
0.0005 -0.0185 8.57980120745e-06
0.0005 -0.0175 8.76442555652e-06
0.0005 -0.0165 8.92544294294e-06
0.0005 -0.0155 9.08685400904e-06
0.0005 -0.0145 9.35389566737e-06
0.0005 -0.0135 9.22665007791e-06
0.0005 -0.0125 9.74214280817e-06
0.0005 -0.0115 9.65284164269e-06
0.0005 -0.0105 9.77552946689e-06
0.0005 -0.0095 9.69004580179e-06
0.0005 -0.0085 9.18454690888e-06
0.0005 -0.0075 1.24146542115e-05
0.0005 -0.0065 3.021871005e-05
0.0005 -0.0055 9.04899421875e-05
0.0005 -0.0045 0.000125013901775
0.0005 -0.0035 0.000671486235754
0.0005 -0.0025 0.00109574839656
0.0005 -0.0015 0.0190262469032
0.0005 -0.0005 0.0372821580702
0.0005 0.0005 0.0372705661464
0.0005 0.0015 0.0193248415489
0.0005 0.0025 0.00123864662287
0.0005 0.0035 0.000858643477508
0.0005 0.0045 0.000145663383455
0.0005 0.0055 9.26516859869e-05
0.0005 0.0065 2.75055791352e-05
0.0005 0.0075 1.11470091197e-05
0.0005 0.0085 7.73796363576e-06
0.0005 0.0095 7.99997856046e-06
0.0005 0.0105 7.84711658887e-06
0.0005 0.0115 7.65863097606e-06
0.0005 0.0125 7.56684510927e-06
0.0005 0.0135 7.44466836397e-06
0.0005 0.0145 7.19907757885e-06
0.0005 0.0155 7.02909291109e-06
0.0005 0.0165 6.86060066195e-06
0.0005 0.0175 6.67628915524e-06
0.0005 0.0185 6.51853896194e-06
0.0005 0.0195 6.3581273978e-06
0.0005 0.0205 6.20207584394e-06
0.0005 0.0215 6.05239999168e-06
0.0005 0.0225 5.90038882596e-06
0.0005 0.0235 5.75129600882e-06
0.0005 0.0245 5.58814469991e-06
0.0005 0.0255 5.41729232882e-06
0.0005 0.0265 5.22121548542e-06
0.0005 0.0275 5.00299093148e-06
0.0005 0.0285 4.73677044757e-06
0.0005 0.0295 4.38490104284e-06
0.0005 0.0305 3.7345000429e-06
0.0005 0.0315 2.70635854169e-06
0.0015 -0.0315 4.36255463008e-06
0.0015 -0.0305 5.3065225591e-06
0.0015 -0.0295 5.5306689119e-06
0.0015 -0.0285 5.47410326114e-06
0.0015 -0.0275 5.43434733717e-06
0.0015 -0.0265 5.44880423862e-06
0.0015 -0.0255 5.49894441683e-06
0.0015 -0.0245 5.57375583689e-06
0.0015 -0.0235 5.6613974004e-06
0.0015 -0.0225 5.75513462816e-06
0.0015 -0.0215 5.85107414e-06
0.0015 -0.0205 5.94716000463e-06
0.0015 -0.0195 6.04337141964e-06
0.0015 -0.0185 6.1415954424e-06
0.0015 -0.0175 6.24342114341e-06
0.0015 -0.0165 6.34954667822e-06
0.0015 -0.0155 6.47103445409e-06
0.0015 -0.0145 6.59087278571e-06
0.0015 -0.0135 6.74367270649e-06
0.0015 -0.0125 6.8717775416e-06
0.0015 -0.0115 7.01986426814e-06
0.0015 -0.0105 7.19173916367e-06
0.0015 -0.0095 7.47275733304e-06
0.0015 -0.0085 8.37637560458e-06
0.0015 -0.0075 1.34330750349e-05
0.0015 -0.0065 3.33917523875e-05
0.0015 -0.0055 9.27808671759e-05
0.0015 -0.0045 0.000316463178694
0.0015 -0.0035 0.00133050729242
0.0015 -0.0025 0.00214406744099
0.0015 -0.0015 0.0203058373041
0.0015 -0.0005 0.0350767525716
0.0015 0.0005 0.0344496310549
0.0015 0.0015 0.0202832669739
0.0015 0.0025 0.00352389824464
0.0015 0.0035 0.00115212550631
0.0015 0.0045 0.000386440274441
0.0015 0.0055 0.0001070177599
0.0015 0.0065 3.2711932348e-05
0.0015 0.0075 1.31235565501e-05
0.0015 0.0085 7.74950868965e-06
0.0015 0.0095 6.68909462179e-06
0.0015 0.0105 6.38997186634e-06
0.0015 0.0115 6.24088246652e-06
0.0015 0.0125 6.09202303985e-06
0.0015 0.0135 5.93312750788e-06
0.0015 0.0145 5.77602096908e-06
0.0015 0.0155 5.60800084181e-06
0.0015 0.0165 5.44749400419e-06
0.0015 0.0175 5.29151492745e-06
0.0015 0.0185 5.14216587378e-06
0.0015 0.0195 5.00117350973e-06
0.0015 0.0205 4.86802989935e-06
0.0015 0.0215 4.74531051814e-06
0.0015 0.0225 4.63235844929e-06
0.0015 0.0235 4.53307767571e-06
0.0015 0.0245 4.44898050036e-06
0.0015 0.0255 4.3841350734e-06
0.0015 0.0265 4.34796349385e-06
0.0015 0.0275 4.3463411313e-06
0.0015 0.0285 4.39575488897e-06
0.0015 0.0295 4.45562108908e-06
0.0015 0.0305 4.29029392733e-06
0.0015 0.0315 3.533024825e-06
0.0025 -0.0315 4.97684508645e-06
0.0025 -0.0305 5.36925241196e-06
0.0025 -0.0295 5.94226538097e-06
0.0025 -0.0285 6.00738078717e-06
0.0025 -0.0275 5.94039493324e-06
0.0025 -0.0265 5.88385088499e-06
0.0025 -0.0255 5.86375211825e-06
0.0025 -0.0245 5.87822223546e-06
0.0025 -0.0235 5.91566537661e-06
0.0025 -0.0225 5.96633715242e-06
0.0025 -0.0215 6.02386943553e-06
0.0025 -0.0205 6.08443118948e-06
0.0025 -0.0195 6.14707872586e-06
0.0025 -0.0185 6.21295362531e-06
0.0025 -0.0175 6.28514841573e-06
0.0025 -0.0165 6.36807066591e-06
0.0025 -0.0155 6.46725422669e-06
0.0025 -0.0145 6.58959293621e-06
0.0025 -0.0135 6.74116628396e-06
0.0025 -0.0125 6.93518947086e-06
0.0025 -0.0115 7.18791179572e-06
0.0025 -0.0105 7.5433201562e-06
0.0025 -0.0095 8.09851258925e-06
0.0025 -0.0085 9.3084507052e-06
0.0025 -0.0075 1.41877755184e-05
0.0025 -0.0065 2.99648606136e-05
0.0025 -0.0055 7.57957455666e-05
0.0025 -0.0045 0.000382757060058
0.0025 -0.0035 0.00126520771462
0.0025 -0.0025 0.00609871441492
0.0025 -0.0015 0.022908668658
0.0025 -0.0005 0.0312738622008
0.0025 0.0005 0.0284619417046
0.0025 0.0015 0.0203741805836
0.0025 0.0025 0.0117367534616
0.0025 0.0035 0.00448719393751
0.0025 0.0045 0.000935143391929
0.0025 0.0055 0.000248313999745
0.0025 0.0065 4.87568541509e-05
0.0025 0.0075 1.73092329279e-05
0.0025 0.0085 9.22170142018e-06
0.0025 0.0095 7.51172106999e-06
0.0025 0.0105 6.98456480646e-06
0.0025 0.0115 6.73465380232e-06
0.0025 0.0125 6.53133524502e-06
0.0025 0.0135 6.33104674093e-06
0.0025 0.0145 6.13327121357e-06
0.0025 0.0155 5.94127123669e-06
0.0025 0.0165 5.75807136008e-06
0.0025 0.0175 5.58400653402e-06
0.0025 0.0185 5.41968640952e-06
0.0025 0.0195 5.26664080536e-06
0.0025 0.0205 5.12497187322e-06
0.0025 0.0215 4.99881343197e-06
0.0025 0.0225 4.88850799514e-06
0.0025 0.0235 4.80022851596e-06
0.0025 0.0245 4.73745629916e-06
0.0025 0.0255 4.70716792793e-06
0.0025 0.0265 4.717534385e-06
0.0025 0.0275 4.76803785303e-06
0.0025 0.0285 4.83638494355e-06
0.0025 0.0295 4.8022006955e-06
0.0025 0.0305 4.35251473021e-06
0.0025 0.0315 4.03126613996e-06
0.0035 -0.0315 5.42848873182e-06
0.0035 -0.0305 5.22532511903e-06
0.0035 -0.0295 5.88887402929e-06
0.0035 -0.0285 6.24184286989e-06
0.0035 -0.0275 6.35789168093e-06
0.0035 -0.0265 6.36589401385e-06
0.0035 -0.0255 6.36289536079e-06
0.0035 -0.0245 6.37219218654e-06
0.0035 -0.0235 6.39669023322e-06
0.0035 -0.0225 6.43063884337e-06
0.0035 -0.0215 6.46804848388e-06
0.0035 -0.0205 6.50559187832e-06
0.0035 -0.0195 6.54167941447e-06
0.0035 -0.0185 6.57850323818e-06
0.0035 -0.0175 6.62040077279e-06
0.0035 -0.0165 6.67503151525e-06
0.0035 -0.0155 6.7524237761e-06
0.0035 -0.0145 6.86907955761e-06
0.0035 -0.0135 7.03694307635e-06
0.0035 -0.0125 7.29050472458e-06
0.0035 -0.0115 7.64324944205e-06
0.0035 -0.0105 8.13564909918e-06
0.0035 -0.0095 8.82008483054e-06
0.0035 -0.0085 1.00894570674e-05
0.0035 -0.0075 1.46980542254e-05
0.0035 -0.0065 3.02636658387e-05
0.0035 -0.0055 8.69611968473e-05
0.0035 -0.0045 0.000296702463235
0.0035 -0.0035 0.00212014299302
0.0035 -0.0025 0.0128333990603
0.0035 -0.0015 0.0263535650587
0.0035 -0.0005 0.0260712383954
0.0035 0.0005 0.0177129026687
0.0035 0.0015 0.0163976372131
0.0035 0.0025 0.0178360189785
