% Model:              Benchmark260518.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 21 2026, 04:10
% Dimension:          2
% Nodes:              4096
% Expressions:        1
% Description:        速度大小
% Length unit:        m
% x                       y                        spf.U (m/s)
% mirrored_by_python_y_to_minus_y, coord_match_decimals=12
0.0005 -0.0315 1.12689062873e-06
0.0005 -0.0305 2.23358268173e-06
0.0005 -0.0295 2.37319551537e-06
0.0005 -0.0285 2.58868271074e-06
0.0005 -0.0275 2.88342696928e-06
0.0005 -0.0265 3.25356848656e-06
0.0005 -0.0255 3.90376433902e-06
0.0005 -0.0245 5.92711438768e-06
0.0005 -0.0235 1.19240756705e-05
0.0005 -0.0225 2.92600873933e-05
0.0005 -0.0215 8.33650899747e-05
0.0005 -0.0205 0.000187993841376
0.0005 -0.0195 0.00118762610904
0.0005 -0.0185 0.00457137103903
0.0005 -0.0175 0.0106332884039
0.0005 -0.0165 0.0182845230642
0.0005 -0.0155 0.026829247519
0.0005 -0.0145 0.0329396471317
0.0005 -0.0135 0.0348001107807
0.0005 -0.0125 0.0221876412659
0.0005 -0.0115 0.00491713001222
0.0005 -0.0105 0.00124427399042
0.0005 -0.0095 0.00184788277652
0.0005 -0.0085 0.00170675067879
0.0005 -0.0075 0.00104835081066
0.0005 -0.0065 0.000906267556302
0.0005 -0.0055 0.00192602658812
0.0005 -0.0045 0.00305118258927
0.0005 -0.0035 0.00392347962291
0.0005 -0.0025 0.00434204024789
0.0005 -0.0015 0.00422706928112
0.0005 -0.0005 0.0036165693965
0.0005 0.0005 0.00269184317726
0.0005 0.0015 0.00172292911803
0.0005 0.0025 0.000987999909579
0.0005 0.0035 0.00062935926618
0.0005 0.0045 0.000493189084275
0.0005 0.0055 0.000355806387172
0.0005 0.0065 0.000184015162599
0.0005 0.0075 6.91146422595e-05
0.0005 0.0085 2.84601883815e-05
0.0005 0.0095 1.48677092111e-05
0.0005 0.0105 1.01454693667e-05
0.0005 0.0115 7.67466075573e-06
0.0005 0.0125 6.77369373563e-06
0.0005 0.0135 7.03386684132e-06
0.0005 0.0145 7.17337033141e-06
0.0005 0.0155 6.73659061817e-06
0.0005 0.0165 6.5428485712e-06
0.0005 0.0175 6.61494023169e-06
0.0005 0.0185 6.19740280229e-06
0.0005 0.0195 5.60123924482e-06
0.0005 0.0205 5.44061253968e-06
0.0005 0.0215 5.29632916584e-06
0.0005 0.0225 5.03401446148e-06
0.0005 0.0235 5.03930343045e-06
0.0005 0.0245 5.13350024522e-06
0.0005 0.0255 4.87245592512e-06
0.0005 0.0265 4.41923319118e-06
0.0005 0.0275 4.26216296639e-06
0.0005 0.0285 4.22448594755e-06
0.0005 0.0295 3.99230040344e-06
0.0005 0.0305 3.8536135995e-06
0.0005 0.0315 1.9942881009e-06
0.0015 -0.0315 2.20718982733e-06
0.0015 -0.0305 4.38133722787e-06
0.0015 -0.0295 4.64222564469e-06
0.0015 -0.0285 4.95838143385e-06
0.0015 -0.0275 5.32582385796e-06
0.0015 -0.0265 5.92411820662e-06
0.0015 -0.0255 7.22314464947e-06
0.0015 -0.0245 1.101602983e-05
0.0015 -0.0235 2.15537068094e-05
0.0015 -0.0225 5.04419503378e-05
0.0015 -0.0215 0.000135130365061
0.0015 -0.0205 0.000321473928922
0.0015 -0.0195 0.00101643714534
0.0015 -0.0185 0.00363118898328
0.0015 -0.0175 0.00909103489747
0.0015 -0.0165 0.0163122765022
0.0015 -0.0155 0.024551162363
0.0015 -0.0145 0.0311236140075
0.0015 -0.0135 0.0338714123301
0.0015 -0.0125 0.0284843193926
0.0015 -0.0115 0.0148875093063
0.0015 -0.0105 0.00463914212653
0.0015 -0.0095 0.00147406878301
0.0015 -0.0085 0.00228874186504
0.0015 -0.0075 0.00463489884477
0.0015 -0.0065 0.00735250630559
0.0015 -0.0055 0.00990724022254
0.0015 -0.0045 0.0119678407419
0.0015 -0.0035 0.013295885501
0.0015 -0.0025 0.0137308802707
0.0015 -0.0015 0.0131926735781
0.0015 -0.0005 0.0116889996445
0.0015 0.0005 0.00938531322555
0.0015 0.0015 0.00665415072212
0.0015 0.0025 0.00404251967008
0.0015 0.0035 0.00213051455728
0.0015 0.0045 0.00113181050944
0.0015 0.0055 0.000644373971586
0.0015 0.0065 0.000308286436426
0.0015 0.0075 0.0001146314487
0.0015 0.0085 4.85322396772e-05
0.0015 0.0095 2.52794727548e-05
0.0015 0.0105 1.6674946036e-05
0.0015 0.0115 1.26652539186e-05
0.0015 0.0125 1.11107325792e-05
0.0015 0.0135 1.10939784306e-05
0.0015 0.0145 1.11392114702e-05
0.0015 0.0155 1.06899660877e-05
0.0015 0.0165 1.04957506968e-05
0.0015 0.0175 1.05741511595e-05
0.0015 0.0185 1.01783641899e-05
0.0015 0.0195 9.58027435725e-06
0.0015 0.0205 9.37467291056e-06
0.0015 0.0215 9.18202238466e-06
0.0015 0.0225 8.86799859297e-06
0.0015 0.0235 8.81029417644e-06
0.0015 0.0245 8.85033089452e-06
0.0015 0.0255 8.54671705698e-06
0.0015 0.0265 8.06882006573e-06
0.0015 0.0275 7.90850557853e-06
0.0015 0.0285 7.93007432227e-06
0.0015 0.0295 7.64706096363e-06
0.0015 0.0305 7.38142209054e-06
0.0015 0.0315 3.78129776033e-06
0.0025 -0.0315 2.26701682781e-06
0.0025 -0.0305 4.50255461529e-06
0.0025 -0.0295 4.86774401637e-06
0.0025 -0.0285 5.23675988667e-06
0.0025 -0.0275 5.48804446392e-06
0.0025 -0.0265 6.08839878515e-06
0.0025 -0.0255 7.66994057002e-06
0.0025 -0.0245 1.18510492624e-05
0.0025 -0.0235 2.26542934084e-05
0.0025 -0.0225 5.07767205989e-05
0.0025 -0.0215 0.000136170142055
0.0025 -0.0205 0.000343922020601
0.0025 -0.0195 0.000964563547195
0.0025 -0.0185 0.00304947344135
0.0025 -0.0175 0.00767324491161
0.0025 -0.0165 0.0140270728687
0.0025 -0.0155 0.0214232260646
0.0025 -0.0145 0.0278396717158
0.0025 -0.0135 0.0311739554783
0.0025 -0.0125 0.0296935325606
0.0025 -0.0115 0.0230219973919
0.0025 -0.0105 0.0160575614266
0.0025 -0.0095 0.0132360660142
0.0025 -0.0085 0.0141508718183
0.0025 -0.0075 0.0165348211395
0.0025 -0.0065 0.0189980049725
0.0025 -0.0055 0.0207971366129
0.0025 -0.0045 0.021727810947
0.0025 -0.0035 0.0219234249262
0.0025 -0.0025 0.0215465766553
0.0025 -0.0015 0.0206381979551
0.0025 -0.0005 0.0190920856793
0.0025 0.0005 0.0167105941366
0.0025 0.0015 0.0133409478779
0.0025 0.0025 0.00918345449886
0.0025 0.0035 0.00507066843378
0.0025 0.0045 0.00220712188504
0.0025 0.0055 0.000868521425911
0.0025 0.0065 0.000325576496066
0.0025 0.0075 0.000108238645957
0.0025 0.0085 4.66897580288e-05
0.0025 0.0095 2.41431720501e-05
0.0025 0.0105 1.50227627465e-05
0.0025 0.0115 1.12304261249e-05
0.0025 0.0125 9.58328570105e-06
0.0025 0.0135 8.87519944023e-06
0.0025 0.0145 8.5997672245e-06
0.0025 0.0155 8.53390590916e-06
0.0025 0.0165 8.57891174759e-06
0.0025 0.0175 8.68446007864e-06
0.0025 0.0185 8.79528966276e-06
0.0025 0.0195 8.84550283035e-06
0.0025 0.0205 8.80506530833e-06
0.0025 0.0215 8.69866333337e-06
0.0025 0.0225 8.55388303273e-06
0.0025 0.0235 8.40602608395e-06
0.0025 0.0245 8.28097022311e-06
0.0025 0.0255 8.18122968712e-06
0.0025 0.0265 8.13305250917e-06
0.0025 0.0275 8.13367563887e-06
0.0025 0.0285 8.17208890044e-06
0.0025 0.0295 7.80837593632e-06
0.0025 0.0305 7.35876764866e-06
0.0025 0.0315 3.73260340466e-06
0.0035 -0.0315 2.34628263874e-06
0.0035 -0.0305 4.59657883958e-06
0.0035 -0.0295 5.05423573815e-06
0.0035 -0.0285 5.67304751145e-06
0.0035 -0.0275 6.15376798464e-06
0.0035 -0.0265 7.07812222924e-06
0.0035 -0.0255 9.28917996006e-06
0.0035 -0.0245 1.48551393671e-05
0.0035 -0.0235 2.9347829695e-05
0.0035 -0.0225 6.94153954023e-05
0.0035 -0.0215 0.000200344048235
0.0035 -0.0205 0.000515220301516
0.0035 -0.0195 0.00123699806853
0.0035 -0.0185 0.00312739542041
0.0035 -0.0175 0.00691174961516
0.0035 -0.0165 0.0118866006289
0.0035 -0.0155 0.0176728295661
0.0035 -0.0145 0.0230982457732
